ExperimentName,Subject,Direction,JOL,JOL_RT,recall_cue,Recall_Response,sorted_JOL_CUE,sorted_JOL_TARGET,percent_match,scored
D_JOL A 2,137,S,85,5195,Past,future,Past,future,100,1
D_JOL A 2,133,B,85,4208,Honest,truth,Honest,truthful,160,1
D_JOL A 2,133,S,85,3099,Loud,proud,Loud,noise,0,0
D_JOL B 2,134,F,85,2698,Credit,card,Credit,card,100,1
D_JOL B 2,134,S,85,1805,Architecture,design,Architecture,design,100,1
D_JOL B 2,134,S,85,2896,Kidney,liver,Kidney,liver,100,1
D_JOL B 2,130,F,85,3223,Cherry,red,Cherry,red,100,1
D_JOL B 2,134,S,85,4698,Element,carbon,Element,carbon,100,1
D_JOL B 2,134,S,85,3302,Tantrum,temper,Tantrum,temper,100,1
D_JOL B 2,134,U,85,1964,Lease,sign,Lease,toil,0,0
D_JOL B 2,138,F,85,4251,Adjourn,end,Adjourn,end,100,1
D_JOL B 2,138,B,85,5962,Turn,flip,Turn,flip,100,1
D_JOL B 2,138,B,85,4080,Bad,good,Bad,villain,0,0
D_JOL B 2,138,B,85,5315,Bird,penguine,Bird,penguin,0,0
D_JOL C 2,131,U,85,6255,Sacking,race,Sacking,dietary,0,0
D_JOL C 2,131,S,85,4130,Carbon,dioxide,Carbon,element,0,0
D_JOL C 2,131,S,85,6104,Tick,treat,Tick,flea,0,0
D_JOL D 2,132,B,85,4352,Cow,herd,Cow,herd,100,1
D_JOL D 2,132,S,85,3190,Hate,love,Hate,name,0,0
D_JOL B 2,130,B,84,6326,Plane,crash,Plane,pilot,0,0
D_JOL B 2,130,S,84,3984,Lettuce,salad,Lettuce,salad,100,1
D_JOL B 2,130,S,84,6209,Rights,equal,Rights,equal,100,1
D_JOL D 2,132,B,84,2634,Dog,furry,Dog,paw,0,0
D_JOL D 2,132,S,84,2661,Seatbelt,safety,Seatbelt,safety,100,1
D_JOL B 2,130,S,83,4176,Safety,haven,Safety,seatbelt,0,0
D_JOL D 2,132,F,83,3023,Chili,hot,Chili,hot,100,1
D_JOL D 2,132,B,83,4292,Scissors,shears,Scissors,shears,100,1
D_JOL D 2,132,S,83,3320,Lie,truth,Lie,truth,100,1
D_JOL B 2,130,S,82,11134,Candle,wax,Candle,wax,100,1
D_JOL D 2,132,F,82,4985,Banker,moneu,Banker,money,0,0
D_JOL D 2,132,S,82,4292,Drink,water,Drink,water,100,1
D_JOL A 2,133,U,81,3731,Loan,money,Loan,sign,0,0
D_JOL B 2,130,S,81,4784,Mason,jar,Mason,jar,100,1
D_JOL A 2,137,F,80,3189,Herd,cow,Herd,cow,100,1
D_JOL A 2,137,F,80,2921,Credit,card,Credit,card,100,1
D_JOL A 2,137,U,80,4635,Artery,bronze,Artery,bronze,100,1
D_JOL B 2,130,B,80,2565,Full,satifished,Full,enough,0,0
D_JOL B 2,130,B,80,6414,Math,additon,Math,division,0,0
D_JOL B 2,130,B,80,5690,Great,happiness,Great,fantastic,0,0
D_JOL B 2,130,S,80,5688,Dump,toss,Dump,waste,0,0
D_JOL B 2,134,B,80,2421,Smell,stentch,Smell,stench,0,0
D_JOL B 2,138,F,80,2514,Hygiene,clean,Hygiene,clean,100,1
D_JOL B 2,138,F,80,7942,Discussion,tlk,Discussion,talk,0,0
D_JOL B 2,138,B,80,1975,Take,seize,Take,seize,100,1
D_JOL B 2,138,B,80,6341,Plane,fly,Plane,pilot,0,0
D_JOL B 2,138,S,80,1813,Number,one,Number,amount,0,0
D_JOL B 2,138,S,80,2923,Grill,bar,Grill,bar,100,1
D_JOL B 2,130,F,80,3443,Chill,cold,Chill,cold,100,1
D_JOL B 2,138,F,80,7289,Chill,cold,Chill,cold,100,1
D_JOL B 2,138,B,80,4288,Best,favorite,Best,favorite,100,1
D_JOL B 2,138,B,80,3446,Fight,feud,Fight,brawl,0,0
D_JOL B 2,138,S,80,2796,Razor,cut,Razor,shave,0,0
D_JOL B 2,138,S,80,3960,Gone,away,Gone,away,100,1
D_JOL C 2,135,F,80,2078,Division,math,Division,math,100,1
D_JOL C 2,135,F,80,8580,Fantastic,fabulous,Fantastic,great,0,0
D_JOL C 2,135,F,80,1984,Pilot,plane,Pilot,plane,100,1
D_JOL C 2,135,B,80,2339,Cow,boy,Cow,herd,0,0
D_JOL C 2,135,S,80,3252,Cheese,stick,Cheese,wine,0,0
D_JOL C 2,135,S,80,3600,Toilet,bathroom,Toilet,bathroom,100,1
D_JOL C 2,135,S,80,2878,Future,past,Future,past,100,1
D_JOL C 2,135,U,80,1370,Clear,k,Clear,moat,0,0
D_JOL D 2,132,S,80,1108,Jury,trial,Jury,trial,100,1
D_JOL B 2,134,S,79,1490,Lettuce,salad,Lettuce,salad,100,1
D_JOL B 2,130,F,79,5620,Chop,cut,Chop,cut,100,1
D_JOL B 2,130,S,79,6896,Flea,dog,Flea,tick,0,0
D_JOL D 2,132,B,79,1857,Paper,document,Paper,document,100,1
D_JOL A 2,137,F,78,9513,Paw,dog,Paw,dog,100,1
D_JOL A 2,137,F,78,4604,Orchid,flower,Orchid,flower,100,1
D_JOL A 2,137,B,78,4463,Smell,stench,Smell,stench,100,1
D_JOL A 2,137,S,78,4432,Lettuce,salad,Lettuce,salad,100,1
D_JOL A 2,137,S,78,4975,Baby,child,Baby,child,100,1
D_JOL A 2,137,U,78,4228,Death,baed,Death,business,0,0
D_JOL A 2,137,U,78,3181,Hide,seek,Hide,sick,0,0
D_JOL A 2,133,S,78,2223,Dry,wet,Dry,wet,100,1
D_JOL A 2,133,U,78,2288,Main,side,Main,scar,0,0
D_JOL A 2,137,S,78,2486,Loud,noise,Loud,noise,100,1
D_JOL B 2,130,S,78,2505,Trial,jury,Trial,jury,100,1
D_JOL B 2,134,F,78,2687,Swan,bird,Swan,bird,100,1
D_JOL B 2,134,B,78,6284,Height,growth,Height,growth,100,1
D_JOL B 2,134,B,78,10243,Law,attorney,Law,attorney,100,1
D_JOL B 2,134,S,78,2679,Pop,soda,Pop,soda,100,1
D_JOL B 2,134,S,78,3017,Choice,decission,Choice,decision,0,0
D_JOL B 2,138,S,78,8981,Choice,decide,Choice,decision,0,0
D_JOL B 2,134,F,78,4515,Chill,cold,Chill,cold,100,1
D_JOL B 2,134,U,78,5130,Give,have,Give,steak,0,0
D_JOL D 2,132,F,78,7386,Famine,hunger,Famine,hunger,100,1
D_JOL D 2,132,S,78,26510,Wind,blow,Wind,blow,100,1
D_JOL D 2,132,F,78,3983,Truthful,honest,Truthful,honest,100,1
D_JOL A 2,137,U,77,4178,Lift,up,Lift,woman,0,0
D_JOL A 2,137,U,77,1785,Debate,sight,Debate,sight,100,1
D_JOL B 2,130,F,77,2504,Hornet,sting,Hornet,sting,100,1
D_JOL B 2,130,F,77,4163,Discussion,talk,Discussion,talk,100,1
D_JOL B 2,130,B,77,3080,Fire,hydernt,Fire,blaze,0,0
D_JOL B 2,138,B,77,882,Full,enough,Full,enough,100,1
D_JOL B 2,138,S,77,826,Blow,wind,Blow,wind,100,1
D_JOL B 2,130,F,77,3586,Incense,smell,Incense,smell,100,1
D_JOL B 2,134,S,77,2733,Wrist,bracelet,Wrist,bracelet,100,1
D_JOL D 2,132,F,77,4305,Panther,cat,Panther,cat,100,1
D_JOL A 2,137,B,76,3684,Math,division,Math,division,100,1
D_JOL A 2,137,S,76,3585,Kidney,liver,Kidney,liver,100,1
D_JOL A 2,137,S,76,5433,Pop,soda,Pop,soda,100,1
D_JOL A 2,137,U,76,4852,Machine,position,Machine,position,100,1
D_JOL A 2,137,U,76,5483,Strong,weak,Strong,accident,0,0
D_JOL A 2,133,F,76,3199,Driver,drive,Driver,car,0,0
D_JOL A 2,133,F,76,2841,Shears,sisscors,Shears,scissors,0,0
D_JOL A 2,133,S,76,3151,Razor,shred,Razor,shave,0,0
D_JOL A 2,133,U,76,2845,Moat,boat,Moat,clear,0,0
D_JOL B 2,134,F,76,2664,Discussion,talk,Discussion,talk,100,1
D_JOL B 2,134,B,76,5998,Hunger,famine,Hunger,famine,100,1
D_JOL B 2,130,F,76,2690,Furry,animals,Furry,dog,0,0
D_JOL B 2,134,B,76,2533,Pop,corn,Pop,soda,0,0
D_JOL D 2,132,S,76,3725,Bar,stool,Bar,grill,0,0
D_JOL A 2,133,S,75,10008,Baby,little,Baby,child,0,0
D_JOL B 2,134,B,75,1983,Work,chores,Work,chore,0,0
D_JOL B 2,138,F,75,4435,Revolution,war,Revolution,war,100,1
D_JOL B 2,130,F,75,3318,Driver,person,Driver,car,0,0
D_JOL B 2,134,B,75,1986,Car,winshield,Car,windshield,0,0
D_JOL B 2,134,U,75,4129,Vehicle,car,NA,NA,NA,0
D_JOL B 2,138,B,75,6478,Car,vehicle,Car,windshield,0,0
D_JOL B 2,138,S,75,3415,Element,carbon,Element,carbon,100,1
D_JOL C 2,131,U,75,5468,Would,not,Would,cash,0,0
D_JOL D 2,132,F,75,1785,Wasp,bug,Wasp,bug,100,1
D_JOL D 2,132,S,75,4700,Foot,shoe,Foot,shoe,100,1
D_JOL D 2,132,S,75,3103,Future,past,Future,past,100,1
D_JOL D 2,132,B,75,5991,Fight,feud,Fight,feud,100,1
D_JOL D 2,132,S,75,2642,Have,own,Have,own,100,1
D_JOL A 2,137,F,74,6593,Way,out,Way,out,100,1
D_JOL A 2,137,B,74,10962,Clothes,warm,Clothes,attire,0,0
D_JOL A 2,133,B,74,3266,Sleep,nap,Sleep,drowsy,0,0
D_JOL A 2,133,S,74,3304,Element,chemical,Element,carbon,0,0
D_JOL A 2,133,S,74,3891,Tantrum,cry,Tantrum,temper,0,0
D_JOL A 2,133,U,74,4321,Vehicle,car,NA,NA,NA,0
D_JOL B 2,130,B,74,8396,Fight,feud,Fight,brawl,0,0
D_JOL D 2,132,F,74,5461,Attire,clothes,Attire,clothes,100,1
D_JOL D 2,132,F,74,4512,Strawberry,fruit,Strawberry,fruit,100,1
D_JOL D 2,132,B,74,3312,Mystery,detective,Mystery,detective,100,1
D_JOL D 2,132,S,74,9467,Wax,candle,Wax,candle,100,1
D_JOL A 2,133,F,73,14863,Orchid,flower,Orchid,flower,100,1
D_JOL A 2,137,S,73,5759,Circle,round,Circle,round,100,1
D_JOL B 2,138,U,73,12606,Happy,child,Happy,car,0,0
D_JOL D 2,132,F,73,13932,Blaze,fire,Blaze,fire,100,1
D_JOL D 2,132,S,73,3769,Jar,mason,Jar,mason,100,1
D_JOL B 2,130,S,71,4911,Gone,away,Gone,away,100,1
D_JOL A 2,137,F,70,6910,Swan,cold,Swan,bird,0,0
D_JOL B 2,130,F,70,3553,Root,plant,Root,plant,100,1
D_JOL B 2,130,S,70,3396,Kidney,liver,Kidney,liver,100,1
D_JOL B 2,134,U,70,3400,Hide,sick,Hide,sick,100,1
D_JOL B 2,130,B,70,7765,Fish,water,Fish,sardine,0,0
D_JOL C 2,135,B,70,2122,Flower,beautiful,Flower,orchid,0,0
D_JOL C 2,135,S,70,3512,Amount,quantity,Amount,number,0,0
D_JOL C 2,135,S,70,3704,Site,j,Site,location,0,0
D_JOL C 2,135,S,70,4200,Jury,trial,Jury,trial,100,1
D_JOL C 2,135,S,70,3965,End,beginning,End,begin,0,0
D_JOL C 2,135,S,70,3558,Foot,ball,Foot,shoe,0,0
D_JOL C 2,135,S,70,5967,Child,adult,Child,baby,0,0
D_JOL C 2,131,U,70,9875,Fiction,book,Fiction,listen,0,0
D_JOL C 2,135,F,70,2538,Strawberry,fruitr,Strawberry,fruit,0,0
D_JOL C 2,135,F,70,2211,Nap,sleep,Nap,sleep,100,1
D_JOL C 2,135,S,70,2319,Equal,same,Equal,rights,0,0
D_JOL A 2,133,F,69,5481,Cherry,blossom,Cherry,red,0,0
D_JOL A 2,133,U,69,5216,Shell,sea,Shell,snake,0,0
D_JOL A 2,133,U,69,3162,Both,two,Both,ounce,0,0
D_JOL B 2,130,F,69,5888,Orchid,flower,Orchid,flower,100,1
D_JOL B 2,130,S,69,3365,Grill,bar,Grill,bar,100,1
D_JOL B 2,130,F,69,5232,Feud,beef,Feud,fight,0,0
D_JOL B 2,134,S,69,8744,Water,drink,Water,drink,100,1
D_JOL B 2,138,F,69,10004,Litter,trash,Litter,trash,100,1
D_JOL D 2,132,S,69,3254,Cheese,,Cheese,wine,NA,0
D_JOL A 2,137,B,68,4445,Height,growth,Height,growth,100,1
D_JOL A 2,137,S,68,2973,Flea,scratch,Flea,tick,0,0
D_JOL B 2,130,S,68,8387,Number,letter,Number,amount,0,0
D_JOL B 2,130,B,68,5240,Star,actress,Star,actress,100,1
D_JOL D 2,132,F,68,5372,Aircraft,plane,Aircraft,plane,100,1
D_JOL A 2,133,F,67,4088,Root,tree,Root,plant,0,0
D_JOL A 2,133,F,67,2837,Furry,friend,Furry,dog,0,0
D_JOL A 2,133,B,67,4357,Best,friend,Best,favorite,0,0
D_JOL A 2,133,B,67,6595,Glass,break,Glass,breakable,180,1
D_JOL A 2,137,F,67,4672,Chill,hot,Chill,cold,0,0
D_JOL A 2,137,B,67,3709,Bad,smell,Bad,villain,0,0
D_JOL A 2,137,B,67,3189,Pop,up,Pop,soda,0,0
D_JOL A 2,137,B,67,2210,Money,monkey,Money,banker,0,0
D_JOL A 2,137,S,67,3493,Tantrum,fight,Tantrum,temper,0,0
D_JOL B 2,130,B,67,4521,Drink,sip,Drink,sip,100,1
D_JOL B 2,138,U,67,3870,Pusher,atcher,Pusher,clutter,0,0
D_JOL B 2,130,S,67,5904,Alone,lonley,Alone,lonely,0,0
D_JOL B 2,134,F,67,3820,Furry,dog,Furry,dog,100,1
D_JOL B 2,134,B,67,2838,Bad,hard,Bad,villain,0,0
D_JOL B 2,134,S,67,2756,Safety,seatbelt,Safety,seatbelt,100,1
D_JOL B 2,134,U,67,3823,Stretch,stripe,Stretch,cloth,0,0
D_JOL D 2,132,B,67,2489,News,editor,News,editor,100,1
D_JOL D 2,132,B,67,3086,Flower,orchid,Flower,orchid,100,1
D_JOL D 2,132,S,67,8328,Assignment,due,Assignment,due,100,1
D_JOL D 2,132,S,67,3004,Site,location,Site,location,100,1
D_JOL D 2,132,S,67,20244,End,begin,End,begin,100,1
D_JOL D 2,132,U,67,2267,Hungry,food,Hungry,park,0,0
D_JOL D 2,132,B,67,3710,Plant,cactus,Plant,root,0,0
D_JOL D 2,132,S,66,3169,Wet,dry,Wet,dry,100,1
D_JOL A 2,137,B,65,3497,Drink,water,Drink,sip,0,0
D_JOL A 2,137,B,65,5924,Great,fantastic,Great,fantastic,100,1
D_JOL A 2,137,B,65,4721,Hot,chilli,Hot,chili,0,0
D_JOL A 2,137,B,65,2873,Work,place,Work,chore,0,0
D_JOL A 2,137,B,65,4213,Hunger,famine,Hunger,famine,100,1
D_JOL A 2,137,B,65,3017,Fire,blaze,Fire,blaze,100,1
D_JOL A 2,133,B,65,12573,Dead,alive,Dead,coffin,0,0
D_JOL A 2,133,S,65,2831,Sun,moon,Sun,tan,0,0
D_JOL B 2,130,S,65,3338,Location,sit,Location,site,133.3333333,1
D_JOL B 2,130,U,65,2230,Park,play,Park,hungry,0,0
D_JOL B 2,134,F,65,2344,Way,out,Way,out,100,1
D_JOL B 2,134,B,65,2198,Fire,blaze,Fire,blaze,100,1
D_JOL B 2,134,S,65,2973,Baby,child,Baby,child,100,1
D_JOL B 2,130,S,65,6480,Loud,hear,Loud,noise,0,0
D_JOL B 2,138,F,65,5539,Driver,car,Driver,car,100,1
D_JOL C 2,131,U,65,7814,Charm,show,Charm,vehicle,0,0
D_JOL D 2,132,F,65,4851,Stench,smell,Stench,smell,100,1
D_JOL D 2,132,B,65,3373,Hammer,chisel,Hammer,chisel,100,1
D_JOL D 2,132,S,65,9843,Liver,kidney,Liver,kidney,100,1
D_JOL A 2,137,F,64,3558,Discussion,talk,Discussion,talk,100,1
D_JOL A 2,137,S,64,7906,Trial,jury,Trial,jury,100,1
D_JOL D 2,132,S,64,4722,Round,circle,Round,circle,100,1
D_JOL D 2,132,F,64,6989,Breakable,glass,Breakable,glass,100,1
D_JOL D 2,132,B,64,3871,Head,heel,Head,scalp,0,0
D_JOL B 2,130,S,63,5262,Phone,communication,Phone,communication,100,1
D_JOL D 2,132,F,63,2523,Drowsy,sleep,Drowsy,sleep,100,1
D_JOL D 2,132,F,63,12524,League,baseball,League,baseball,100,1
D_JOL D 2,132,B,63,3164,Trash,litter,Trash,litter,100,1
D_JOL D 2,132,S,63,3042,Reel,rod,Reel,rod,100,1
D_JOL D 2,132,F,62,2949,Fantastic,great,Fantastic,great,100,1
D_JOL D 2,132,F,62,3970,Chore,work,Chore,work,100,1
D_JOL A 2,137,F,61,5085,Bitter,cold,Bitter,cold,100,1
D_JOL D 2,132,S,61,15232,Away,gone,Away,gone,100,1
D_JOL B 2,130,B,60,2836,Dark,night,Dark,cave,0,0
D_JOL B 2,130,B,60,4284,Bug,spray,Bug,wasp,0,0
D_JOL B 2,130,S,60,3730,Circle,round,Circle,round,100,1
D_JOL B 2,130,U,60,1298,King,arthurs,King,vase,0,0
D_JOL B 2,138,S,60,3614,Architecture,buidling,Architecture,design,0,0
D_JOL B 2,138,U,60,8565,Strong,accident,Strong,accident,100,1
D_JOL B 2,130,B,60,5133,Bad,evil,Bad,villain,0,0
D_JOL B 2,130,B,60,3942,Pop,popcorn,Pop,soda,0,0
D_JOL B 2,130,B,60,2997,Money,banker,Money,banker,100,1
D_JOL B 2,130,U,60,2843,Meat,moat,Meat,obtain,0,0
D_JOL B 2,138,S,60,3692,Mason,jar,Mason,jar,100,1
D_JOL B 2,138,S,60,2512,Own,have,Own,have,100,1
D_JOL B 2,138,U,60,5132,Mirror,child,Mirror,children,160,1
D_JOL C 2,135,F,60,1688,Word,sentence,Word,sentence,100,1
D_JOL C 2,135,B,60,3205,Stomach,digestion,Stomach,digestion,100,1
D_JOL C 2,135,B,60,2352,Bird,sing,Bird,swan,0,0
D_JOL C 2,135,B,60,3523,Dog,cat,Dog,paw,0,0
D_JOL C 2,135,S,60,5332,Salad,green,Salad,lettuce,0,0
D_JOL C 2,135,F,60,3245,Balloon,ball,Balloon,pop,0,0
D_JOL C 2,135,F,60,2681,Panther,cat,Panther,cat,100,1
D_JOL C 2,135,F,60,3425,Banker,money,Banker,money,100,1
D_JOL C 2,135,B,60,1142,Tie,belt,Tie,shoelace,0,0
D_JOL C 2,135,B,60,2931,Head,ache,Head,scalp,0,0
D_JOL C 2,135,B,60,2201,Cut,sicssors,Cut,chop,0,0
D_JOL C 2,135,S,60,2620,Away,far,Away,gone,0,0
D_JOL C 2,135,S,60,1300,Drink,sip,Drink,water,0,0
D_JOL C 2,135,S,60,5437,Have,been,Have,own,0,0
D_JOL A 2,137,B,59,4606,Dark,cave,Dark,cave,100,1
D_JOL A 2,133,U,59,3364,Justice,law,Justice,maroon,0,0
D_JOL B 2,130,B,59,4871,Sleep,nap,Sleep,drowsy,0,0
D_JOL B 2,130,B,59,4889,Thread,sew,Thread,thimble,0,0
D_JOL D 2,132,B,59,4319,Rock,geology,Rock,geology,100,1
D_JOL A 2,137,S,58,4234,Bathroom,toilet,Bathroom,toilet,100,1
D_JOL D 2,132,B,58,3019,Bad,news,Bad,delinquent,0,0
D_JOL D 2,132,B,58,2486,Water,wet,Water,bridge,0,0
D_JOL A 2,133,B,57,3670,Fight,feud,Fight,brawl,0,0
D_JOL D 2,132,B,57,3742,Stomach,digestion,Stomach,digestion,100,1
D_JOL D 2,132,U,57,3727,Sick,hide,Sick,hide,100,1
D_JOL A 2,133,U,56,3769,Death,end,Death,business,0,0
D_JOL A 2,137,U,56,2839,Valley,adds,Valley,add,0,0
D_JOL A 2,133,F,56,2051,Incense,smell,Incense,smell,100,1
D_JOL A 2,133,U,56,4012,Give,take,Give,steak,0,0
D_JOL B 2,130,F,56,2847,Geology,rock,Geology,rock,100,1
D_JOL B 2,134,F,56,2739,Hornet,sting,Hornet,sting,100,1
D_JOL B 2,134,U,56,3960,Debate,talk,Debate,sight,0,0
D_JOL B 2,138,S,56,2676,Location,place,Location,site,0,0
D_JOL B 2,138,U,56,1169,King,men,King,vase,0,0
D_JOL B 2,130,B,56,3674,Glass,breakable,Glass,breakable,100,1
D_JOL B 2,134,S,56,3016,Mason,ke,Mason,jar,0,0
D_JOL B 2,134,U,56,2945,Loan,banker,Loan,sign,0,0
D_JOL B 2,134,U,56,3543,Both,ounce,Both,ounce,100,1
D_JOL D 2,132,B,56,2223,Money,banker,Money,wage,0,0
D_JOL A 2,137,U,55,3652,Happy,fun,Happy,car,0,0
D_JOL B 2,130,U,55,3368,Soon,after,Soon,belt,0,0
D_JOL B 2,134,B,55,3629,Full,hungry,Full,enough,0,0
D_JOL B 2,134,B,55,2230,Drink,sip,Drink,sip,100,1
D_JOL B 2,130,S,55,3417,Element,carbon,Element,carbon,100,1
D_JOL B 2,134,F,55,2839,Driver,car,Driver,car,100,1
D_JOL B 2,134,U,55,2189,Meat,steak,Meat,obtain,0,0
D_JOL B 2,138,B,55,5505,Cat,dog,Cat,panther,0,0
D_JOL A 2,137,F,54,2984,Hornet,sting,Hornet,sting,100,1
D_JOL A 2,133,F,54,3680,Scalp,head,Scalp,head,100,1
D_JOL A 2,137,B,54,2905,Star,studded,Star,actress,0,0
D_JOL B 2,134,B,54,3764,Clothes,attire,Clothes,attire,100,1
D_JOL B 2,130,B,54,14385,Bird,peacock,Bird,penguin,0,0
D_JOL B 2,130,B,54,3461,Plane,sky,Plane,pilot,0,0
D_JOL D 2,132,B,54,6989,Talk,phone,Talk,discussion,0,0
D_JOL D 2,132,F,54,4441,Brawl,fight,Brawl,fight,100,1
D_JOL D 2,132,B,54,3471,Car,driver,Car,happy,0,0
D_JOL D 2,132,S,54,7658,Bracelet,wrist,Bracelet,wrist,100,1
D_JOL A 2,133,S,53,2256,Phone,number,Phone,communication,0,0
D_JOL B 2,130,B,53,6350,Sentence,words,Sentence,word,0,0
D_JOL B 2,130,U,53,3984,Fix,hand,Fix,hand,100,1
D_JOL D 2,132,B,53,6023,Bird,penguin,Bird,swan,0,0
D_JOL B 2,138,F,51,2766,Scalp,head,Scalp,head,100,1
D_JOL D 2,132,B,51,5525,Donkey,mule,Donkey,mule,100,1
D_JOL D 2,132,B,51,2692,Eat,dine,Eat,dine,100,1
D_JOL A 2,137,B,50,3875,Bug,wasp,Bug,wasp,100,1
D_JOL B 2,130,F,50,4606,Way,up,Way,out,0,0
D_JOL B 2,130,B,50,5105,Height,growth,Height,growth,100,1
D_JOL B 2,134,S,50,2857,Blow,wind,Blow,wind,100,1
D_JOL B 2,138,U,50,5243,Lift,woman,Lift,woman,100,1
D_JOL B 2,130,B,50,4744,Car,windshield,Car,windshield,100,1
D_JOL B 2,130,B,50,3082,Fruit,strawberry,Fruit,strawberry,100,1
D_JOL B 2,130,S,50,5408,Earth,ground,Earth,ground,100,1
D_JOL B 2,134,B,50,2001,Cat,panther,Cat,panther,100,1
D_JOL B 2,138,F,50,3915,Mule,mot,Mule,donkey,0,0
D_JOL B 2,138,B,50,6133,Glass,breakable,Glass,breakable,100,1
D_JOL C 2,131,F,50,4176,Attire,clothes,Attire,clothes,100,1
D_JOL C 2,135,F,50,2983,Attorney,law,Attorney,law,100,1
D_JOL C 2,135,B,50,2121,Talk,word,Talk,discussion,0,0
D_JOL C 2,131,S,50,4707,Temper,tantrum,Temper,tantrum,100,1
D_JOL C 2,135,F,50,1989,Favorite,best,Favorite,best,100,1
D_JOL C 2,135,B,50,1493,Game,over,Game,clue,0,0
D_JOL C 2,135,B,50,1526,Love,hate,Love,affection,0,0
D_JOL C 2,135,S,50,1209,Wax,mechine,Wax,candle,0,0
D_JOL C 2,135,S,50,3268,Bracelet,wrist,Bracelet,wrist,100,1
D_JOL C 2,135,S,50,3703,Lie,truth,Lie,truth,100,1
D_JOL C 2,135,U,50,2639,Obtain,food,Obtain,meat,0,0
D_JOL C 2,135,U,50,2460,Clothes,dry,NA,NA,NA,0
D_JOL C 2,135,U,50,2180,Morning,late,Morning,temperature,0,0
D_JOL C 2,135,U,50,1203,Children,adultr,Children,mirror,0,0
D_JOL D 2,132,U,50,4005,Car,windsheild,Car,happy,0,0
D_JOL D 2,132,U,50,2821,Obtain,meat,Obtain,meat,100,1
D_JOL D 2,132,F,49,3767,Racket,ball,Racket,ball,100,1
D_JOL D 2,132,B,49,13819,War,revolution,War,revolution,100,1
D_JOL D 2,132,B,49,3304,Card,credit,Card,credit,100,1
D_JOL D 2,132,S,49,4893,Ground,earth,Ground,earth,100,1
D_JOL A 2,133,U,47,8012,King,prince,King,vase,0,0
D_JOL D 2,132,F,47,4178,Balloon,pop,Balloon,pop,100,1
D_JOL A 2,137,U,46,4697,King,queen,King,vase,0,0
D_JOL B 2,130,U,46,3863,Both,together,Both,ounce,0,0
D_JOL D 2,132,S,46,2919,Shave,razor,Shave,razor,100,1
D_JOL A 2,133,U,45,6907,Lift,height,Lift,woman,0,0
D_JOL A 2,137,B,45,2839,Plane,pilot,Plane,pilot,100,1
D_JOL A 2,137,S,45,9365,Grill,bar,Grill,bar,100,1
D_JOL A 2,137,S,45,7452,Choice,choose,Choice,decision,0,0
D_JOL A 2,133,B,45,3043,Thread,weave,Thread,thimble,0,0
D_JOL A 2,137,F,45,3926,Cherry,red,Cherry,red,100,1
D_JOL A 2,137,B,45,3634,Fight,brawl,Fight,brawl,100,1
D_JOL B 2,134,B,45,1890,Plane,pilot,Plane,pilot,100,1
D_JOL B 2,134,S,45,2409,Dump,waste,Dump,waste,100,1
D_JOL B 2,138,B,45,6994,Fire,burn,Fire,blaze,0,0
D_JOL B 2,130,F,45,3752,Document,paper,Document,paper,100,1
D_JOL B 2,134,B,45,5168,Thread,thimble,Thread,thimble,100,1
D_JOL B 2,138,U,45,2335,Justice,fair,Justice,maroon,0,0
D_JOL D 2,132,B,45,5365,Cold,wet,Cold,bitter,0,0
D_JOL D 2,132,B,45,19235,Tie,shoelace,Tie,shoelace,100,1
D_JOL D 2,132,B,45,3837,Cold,chill,Cold,bitter,0,0
D_JOL A 2,133,U,44,4200,Mirror,sellf,Mirror,children,0,0
D_JOL A 2,137,F,44,5507,Incense,smell,Incense,smell,100,1
D_JOL D 2,132,U,44,5149,Sign,loan,Sign,loan,100,1
D_JOL A 2,133,S,43,2335,Truth,honest,Truth,lie,0,0
D_JOL B 2,134,B,43,2842,Great,acceptional,Great,fantastic,0,0
D_JOL D 2,132,F,43,5240,Favorite,best,Favorite,best,100,1
D_JOL D 2,132,B,43,3869,End,adjourn,End,begin,0,0
D_JOL D 2,132,B,42,3077,Long,extension,Long,extension,100,1
D_JOL D 2,132,S,42,6978,Communication,phone,Communication,phone,100,1
D_JOL D 2,132,U,41,3985,Woman,lift,Woman,lift,100,1
D_JOL D 2,132,B,41,4004,Cut,chop,Cut,chop,100,1
D_JOL A 2,137,S,40,6919,Shoe,foot,Shoe,foot,100,1
D_JOL A 2,133,B,40,2457,Cat,paw,Cat,panther,0,0
D_JOL B 2,130,F,40,3592,Herd,cows,Herd,cow,0,0
D_JOL B 2,130,B,40,3586,Hot,stemmy,Hot,chili,0,0
D_JOL B 2,130,S,40,7723,Wrist,braclet,Wrist,bracelet,0,0
D_JOL B 2,130,U,40,3138,Mirror,children,Mirror,children,100,1
D_JOL B 2,138,U,40,2443,Keys,joke,Keys,joke,100,1
D_JOL C 2,135,F,40,3789,Wasp,bug,Wasp,bug,100,1
D_JOL C 2,135,B,40,1762,Hammer,j,Hammer,chisel,0,0
D_JOL C 2,135,B,40,2365,Plant,growth,Plant,root,0,0
D_JOL C 2,135,S,40,2118,Waste,money,Waste,dump,0,0
D_JOL C 2,135,S,40,3721,Liver,kidney,Liver,kidney,100,1
D_JOL C 2,135,S,40,2837,Wind,blow,Wind,blow,100,1
D_JOL C 2,135,S,40,2742,Decision,choice,Decision,choice,100,1
