ExperimentName,Subject,Session,Block,cue_target,Direction,ListNum,JOL,JOL RT,Block,cue_target,ListNum,Recall_Response,Scored,Recall RT
D_JOL D 2,124,1,BlockProc2,Red - Cherry,B,28,70,2211,BlockProc2,Trash - ?,28,can,,2607
D_JOL D 2,124,1,BlockProc2,Head - Scalp,B,29,,4589,BlockProc2,Red - ?,29,hair,,14388
D_JOL D 2,124,1,BlockProc2,Car - Driver,B,30,65,2838,BlockProc2,Head - ?,30,face,,5635
D_JOL D 2,124,1,BlockProc2,Cut - Chop,B,31,50,2901,BlockProc2,Car - ?,31,driver,,5951
D_JOL D 2,124,1,BlockProc2,Donkey - Mule,B,32,70,5425,BlockProc2,Cut - ?,32,hurt,,9853
D_JOL D 2,124,1,BlockProc2,Paper - Document,B,33,0,4750,BlockProc2,Donkey - ?,33,mule,,2091
D_JOL D 2,124,1,BlockProc2,Smell - Incense,B,34,0,6035,BlockProc2,Paper - ?,34,line,,8509
D_JOL D 2,124,1,BlockProc2,Eat - Dine,B,35,15,4517,BlockProc2,Smell - ?,35,nose,,6282
D_JOL D 2,124,1,BlockProc2,Scissors - Shears,B,36,10,5373,BlockProc2,Eat - ?,36,food,,1925
D_JOL D 2,124,1,BlockProc2,Fight - Feud,B,37,50,3012,BlockProc2,Scissors - ?,37,shears,,6514
D_JOL D 2,124,1,BlockProc2,Plant - Cactus,B,38,70,3822,BlockProc2,Fight - ?,38,feud,,5892
D_JOL D 2,124,1,BlockProc2,Cold - Chill,B,39,60,2931,BlockProc2,Cold - ?,39,ice,,2581
D_JOL D 2,124,1,BlockProc2,Love - Affection,B,40,0,5933,BlockProc2,Love - ?,40,life,,16422
D_JOL D 2,124,1,BlockProc2,Shave - Razor,S,41,10,4001,BlockProc2,Shave - ?,41,cream,,3782
D_JOL D 2,124,1,BlockProc2,Equal - Rights,S,42,100,2074,BlockProc2,Equal - ?,42,rights,,5784
D_JOL D 2,124,1,BlockProc2,Jar - Mason,S,43,0,1668,BlockProc2,Jar - ?,43,jam,,7050
D_JOL D 2,124,1,BlockProc2,Wax - Candle,S,44,80,3123,BlockProc2,Wax - ?,44,candle,,5030
D_JOL D 2,124,1,BlockProc2,Bracelet - Wrist,S,45,50,8397,BlockProc2,Bracelet - ?,45,wrist,,3448
D_JOL D 2,124,1,BlockProc2,Carbon - Element,S,46,70,3204,BlockProc2,Carbon - ?,46,element,,3153
D_JOL D 2,124,1,BlockProc2,Away - Gone,S,47,60,2120,BlockProc2,Away - ?,47,gone,,2955
D_JOL D 2,124,1,BlockProc2,Drink - Water,S,48,70,2662,BlockProc2,Drink - ?,48,alcohol,,4433
D_JOL D 2,124,1,BlockProc2,Ground - Earth,S,49,50,4017,BlockProc2,Ground - ?,49,earth,,2483
D_JOL D 2,124,1,BlockProc2,Lonely - Alone,S,50,77,2975,BlockProc2,Lonely - ?,50,alo,,4447
D_JOL D 2,124,1,BlockProc2,Seatbelt - Safety,S,51,60,2478,BlockProc2,Wet - ?,51,dry,,3154
D_JOL D 2,124,1,BlockProc2,Lie - Truth,S,52,80,2109,BlockProc2,Seatbelt - ?,52,car,,2918
D_JOL D 2,124,1,BlockProc2,Communication - Phone,S,53,40,5280,BlockProc2,Lie - ?,53,detector,,9381
D_JOL D 2,124,1,BlockProc2,Reel - Rod,S,54,6,3522,BlockProc2,Communication - ?,54,phone,,3520
D_JOL D 2,124,1,BlockProc2,Tick - Flea,S,55,40,4413,BlockProc2,Reel - ?,55,rod,,7034
D_JOL D 2,124,1,BlockProc2,Noise - Loud,S,56,60,3588,BlockProc2,Tick - ?,56,tock,,2583
D_JOL D 2,124,1,BlockProc2,Have - Own,S,57,20,61769,BlockProc2,Noise - ?,57,loud,,3452
D_JOL D 2,124,1,BlockProc2,Temper - Tantrum,S,58,0,8852,BlockProc2,Temper - ?,58,tantru,,4483
D_JOL D 2,124,1,BlockProc2,Tan - Sun,S,59,15,4095,BlockProc2,Have - ?,59,give,,7460
D_JOL D 2,124,1,BlockProc2,Maroon - Justice,U,60,8,2843,BlockProc2,Tan - ?,60,sun,,3385
D_JOL D 2,124,1,BlockProc2,Cloth - Stretch,U,61,10,7069,BlockProc2,Maroon - ?,61,brown,,5965
D_JOL D 2,124,1,BlockProc2,Election - Maze,U,62,30,11148,BlockProc2,Cloth - ?,62,neat,,5655
D_JOL D 2,124,1,BlockProc2,Charm - Vehicle,U,63,20,3420,BlockProc2,Steak - ?,63,meat,,3017
D_JOL D 2,124,1,BlockProc2,Obtain - Meat,U,64,40,8469,BlockProc2,Election - ?,64,vote,,2903
D_JOL D 2,124,1,BlockProc2,Able - Crackle,U,65,40,5160,BlockProc2,Charm - ?,65,happy,,31571
D_JOL D 2,124,1,BlockProc2,Shake - Shell,U,66,10,3386,BlockProc2,Obtain - ?,66,information,,6042
D_JOL D 2,124,1,BlockProc2,Fiction - Listen,U,67,10,1865,BlockProc2,Able - ?,67,God,,10999
D_JOL D 2,124,1,BlockProc2,Joke - Keys,U,68,0,7765,BlockProc2,Shake - ?,68,move,,7847
D_JOL D 2,124,1,BlockProc2,Hate - Name,U,69,30,6514,BlockProc2,Fiction - ?,69,fake,,5152
D_JOL D 2,124,1,BlockProc2,Bang - Fuzzy,U,70,0,2300,BlockProc2,Joke - ?,70,funny,,3469
D_JOL D 2,124,1,BlockProc2,Clear - Moat,U,71,0,1640,BlockProc2,Clothes - ?,71,dirty,,3222
D_JOL D 2,124,1,BlockProc2,Wet - Dry,S,72,80,3904,BlockProc2,Hate - ?,72,bad,,11358
D_JOL D 2,124,1,BlockProc2,Steak - Give,U,73,0,2747,BlockProc2,Bang - ?,73,noise,,5540
D_JOL D 2,124,1,BlockProc2,Late - Early,U,74,75,4869,BlockProc2,Clear - ?,74,white,,5009
D_JOL D 2,124,1,BlockProc2,Toil - Lease,U,75,0,2385,BlockProc2,Toil - ?,75,free,,5332
D_JOL D 2,124,1,BlockProc2,Sign - Loan,U,76,0,4799,BlockProc2,Sign - ?,76,set,,6027
D_JOL D 2,124,1,BlockProc2,Ounce - Both,U,77,30,3007,BlockProc2,Ounce - ?,77,lost,,3657
D_JOL D 2,124,1,BlockProc2,Morning - Temperature,U,78,10,3782,BlockProc2,Morning - ?,78,breakfast,,7318
D_JOL D 2,124,1,BlockProc2,Children - Mirror,U,79,30,4713,BlockProc2,Children - ?,79,school,,12308
D_JOL D 2,124,1,BlockProc2,Main - Scar,U,80,15,7230,BlockProc2,Main - ?,80,tea,,27976
D_JOL A 2,125,1,BlockProc2,Extension - Long,F,1,45,1391,BlockProc2,Extension - ?,1,long,,7550
D_JOL A 2,125,1,BlockProc2,Clue - Game,F,2,43,3197,BlockProc2,Clue - ?,2,game,,1949
D_JOL A 2,125,1,BlockProc2,Cactus - Plant,F,3,,908,BlockProc2,Cactus - ?,3,plant,,2325
D_JOL A 2,125,1,BlockProc2,Shoelace - Tie,F,4,12,856,BlockProc2,Shoelace - ?,4,tie,,1992
D_JOL A 2,125,1,BlockProc2,Detective - Mystery,F,5,,2498,BlockProc2,Detective - ?,5,disinfect,,6391
D_JOL A 2,125,1,BlockProc2,Adjourn - End,F,6,34,2279,BlockProc2,Adjourn - ?,6,end,,2962
D_JOL A 2,125,1,BlockProc2,Furry - Dog,F,7,7,1752,BlockProc2,Furry - ?,7,dog,,1690
D_JOL A 2,125,1,BlockProc2,Litter - Trash,F,8,,7129,BlockProc2,Litter - ?,8,trash,,7246
D_JOL A 2,125,1,BlockProc2,Cherry - Red,F,9,,811,BlockProc2,Cherry - ?,9,red,,2025
D_JOL A 2,125,1,BlockProc2,Scalp - Head,F,10,23,1645,BlockProc2,Scalp - ?,10,head,,2064
D_JOL A 2,125,1,BlockProc2,Driver - Car,F,11,43,1542,BlockProc2,Driver - ?,11,car,,1870
D_JOL A 2,125,1,BlockProc2,Chop - Cut,F,12,76,2150,BlockProc2,Chop - ?,12,cut,,3751
D_JOL A 2,125,1,BlockProc2,Mule - Donkey,F,13,7,1562,BlockProc2,Mule - ?,13,donkey,,2214
D_JOL A 2,125,1,BlockProc2,Document - Paper,F,14,23,2075,BlockProc2,Document - ?,14,paper,,3545
D_JOL A 2,125,1,BlockProc2,Incense - Smell,F,15,84,1583,BlockProc2,Incense - ?,15,smell,,3719
D_JOL A 2,125,1,BlockProc2,Dine - Eat,F,16,12,1701,BlockProc2,Dine - ?,16,eat,,10127
D_JOL A 2,125,1,BlockProc2,Shears - Scissors,F,17,54,1783,BlockProc2,Shears - ?,17,scissors,,2481
D_JOL A 2,125,1,BlockProc2,Feud - Fight,F,18,54,1936,BlockProc2,Feud - ?,18,fight,,1924
D_JOL A 2,125,1,BlockProc2,Chill - Cold,F,19,43,1655,BlockProc2,Chill - ?,19,eat,,7773
D_JOL A 2,125,1,BlockProc2,Affection - Love,F,20,23,1770,BlockProc2,Affection - ?,20,love,,3304
D_JOL A 2,125,1,BlockProc2,Turn - Flip,B,21,54,2101,BlockProc2,Turn - ?,21,learn,,3883
D_JOL A 2,125,1,BlockProc2,Car - Windshield,B,22,76,4370,BlockProc2,Car - ?,22,driver,,16289
D_JOL A 2,125,1,BlockProc2,Bad - Villain,B,23,32,2088,BlockProc2,Bad - ?,23,news,,2019
D_JOL A 2,125,1,BlockProc2,Bird - Penguin,B,24,2,1716,BlockProc2,Bird - ?,24,duck,,4571
D_JOL A 2,125,1,BlockProc2,Star - Actress,B,25,32,1555,BlockProc2,Star - ?,25,struck,,8678
D_JOL A 2,125,1,BlockProc2,Thread - Thimble,B,26,54,2483,BlockProc2,Thread - ?,26,thimble,,3657
D_JOL A 2,125,1,BlockProc2,Even - Revenge,B,27,53,6357,BlockProc2,Even - ?,27,then,,8507
D_JOL A 2,125,1,BlockProc2,Pop - Balloon,B,28,87,2899,BlockProc2,Pop - ?,28,soda,,2501
D_JOL A 2,125,1,BlockProc2,Fruit - Strawberry,B,29,23,3636,BlockProc2,Fruit - ?,29,strawberry,,8477
D_JOL A 2,125,1,BlockProc2,Best - Favorite,B,30,,1351,BlockProc2,Best - ?,30,luck,,4642
D_JOL A 2,125,1,BlockProc2,Cat - Panther,B,31,,1745,BlockProc2,Cat - ?,31,chase,,7802
D_JOL A 2,125,1,BlockProc2,Glass - Breakable,B,32,,1064,BlockProc2,Glass - ?,32,mirror,,6911
D_JOL A 2,125,1,BlockProc2,Dead - Coffin,B,33,87,2290,BlockProc2,Dead - ?,33,meat,,7701
D_JOL A 2,125,1,BlockProc2,Plane - Aircraft,B,34,3,1233,BlockProc2,Plane - ?,34,aircraft,,4286
D_JOL A 2,125,1,BlockProc2,Fish - Sardine,B,35,,2376,BlockProc2,Fish - ?,35,squid,,21306
D_JOL A 2,125,1,BlockProc2,Baseball - League,B,36,43,2370,BlockProc2,Baseball - ?,36,catcher,,3337
D_JOL A 2,125,1,BlockProc2,Money - Banker,B,37,54,1857,BlockProc2,Money - ?,37,change,,5016
D_JOL A 2,125,1,BlockProc2,Honest - Truthful,B,38,54,2033,BlockProc2,Honest - ?,38,liw,,8089
D_JOL A 2,125,1,BlockProc2,Sleep - Nap,B,39,73,1651,BlockProc2,Sleep - ?,39,awake,,4117
D_JOL A 2,125,1,BlockProc2,Fight - Brawl,B,40,64,7503,BlockProc2,Fight - ?,40,feud,,2289
D_JOL A 2,125,1,BlockProc2,Razor - Shave,S,41,,855,BlockProc2,Razor - ?,41,shave,,1944
D_JOL A 2,125,1,BlockProc2,Rights - Equal,S,42,34,1810,BlockProc2,Rights - ?,42,wrngs,,6171
D_JOL A 2,125,1,BlockProc2,Mason - Jar,S,43,12,1703,BlockProc2,Mason - ?,43,jar,,1703
D_JOL A 2,125,1,BlockProc2,Candle - Wax,S,44,,1955,BlockProc2,Candle - ?,44,wax,,1865
D_JOL A 2,125,1,BlockProc2,Wrist - Bracelet,S,45,6,1546,BlockProc2,Wrist - ?,45,bracelet,,3021
D_JOL A 2,125,1,BlockProc2,Element - Carbon,S,46,,1514,BlockProc2,Element - ?,46,carbon,,3003
D_JOL A 2,125,1,BlockProc2,Gone - Away,S,47,4,1219,BlockProc2,Gone - ?,47,away,,8228
D_JOL A 2,125,1,BlockProc2,Water - Drink,S,48,23,2793,BlockProc2,Water,48,fall,,13807
D_JOL A 2,125,1,BlockProc2,Earth - Ground,S,49,43,1681,BlockProc2,Earth - ?,49,ground,,6315
D_JOL A 2,125,1,BlockProc2,Alone - Lonely,S,50,85,2123,BlockProc2,Alone - ?,50,lonely,,5380
D_JOL A 2,125,1,BlockProc2,Dry - Wet,S,51,76,928,BlockProc2,Dry - ?,51,wet,,4416
D_JOL A 2,125,1,BlockProc2,Safety - Seatbelt,S,52,,1429,BlockProc2,Safety - ?,52,seatbelt,,3919
D_JOL A 2,125,1,BlockProc2,Truth - Lie,S,53,74,2094,BlockProc2,Truth - ?,53,lie,,1748
D_JOL A 2,125,1,BlockProc2,Phone - Communication,S,54,12,1582,BlockProc2,Phone - ?,54,number,,4235
D_JOL A 2,125,1,BlockProc2,Rod - Reel,S,55,,1146,BlockProc2,Rod - ?,55,reel,,2241
D_JOL A 2,125,1,BlockProc2,Flea - Tick,S,56,54,1683,BlockProc2,Flea - ?,56,tick,,2030
D_JOL A 2,125,1,BlockProc2,Loud - Noise,S,57,65,1871,BlockProc2,Loud - ?,57,noise,,8248
D_JOL A 2,125,1,BlockProc2,Own - Have,S,58,76,9565,BlockProc2,Own - ?,58,have,,1679
D_JOL A 2,125,1,BlockProc2,Tantrum - Temper,S,59,65,1835,BlockProc2,Tantrum - ?,59,temper,,2640
D_JOL A 2,125,1,BlockProc2,Sun - Tan,S,60,90,2797,BlockProc2,Sun - ?,60,tan,,1651
D_JOL A 2,125,1,BlockProc2,Justice - Maroon,U,61,0,9760,BlockProc2,Justice - ?,61,maroon,,3567
D_JOL A 2,125,1,BlockProc2,Stretch - Cloth,U,62,74,1625,BlockProc2,Stretch - ?,62,skinny,,3477
D_JOL A 2,125,1,BlockProc2,Give - Steak,U,63,,631,BlockProc2,Give - ?,63,have,,2407
D_JOL A 2,125,1,BlockProc2,Maze - Election,U,64,54,1651,BlockProc2,Maze - ?,64,election,,4937
D_JOL A 2,125,1,BlockProc2,Meat - Obtain,U,65,76,2509,BlockProc2,Vehicle - ?,65,dream,,3101
D_JOL A 2,125,1,BlockProc2,Crackle - Able,U,66,67,2618,BlockProc2,Meat - ?,66,feast,,4834
D_JOL A 2,125,1,BlockProc2,Shell - Snake,U,67,98,8316,BlockProc2,Crackle - ?,67,able,,2063
D_JOL A 2,125,1,BlockProc2,Listen - Fiction,U,68,78,3074,BlockProc2,Shell - ?,68,sea,,10090
D_JOL A 2,125,1,BlockProc2,Keys - Joke,U,69,87,1701,BlockProc2,Listen - ?,69,deaf,,8291
D_JOL A 2,125,1,BlockProc2,Cake - Clothes,U,70,9,7036,BlockProc2,Keys - ?,70,ring,,13915
D_JOL A 2,125,1,BlockProc2,Name - Hate,U,71,6,1733,BlockProc2,Cake - ?,71,bang,,4622
D_JOL A 2,125,1,BlockProc2,Fuzzy - Bang,U,72,8,9735,BlockProc2,Name - ?,72,hate,,4351
D_JOL A 2,125,1,BlockProc2,Moat - Clear,U,73,32,2810,BlockProc2,Fuzzy - ?,73,bang,,5690
D_JOL A 2,125,1,BlockProc2,Lease - Toil,U,74,5,9234,BlockProc2,Moat - ?,74,clean,,4535
D_JOL A 2,125,1,BlockProc2,Loan - Sign,U,75,23,1872,BlockProc2,Lease - ?,75,title,,8252
D_JOL A 2,125,1,BlockProc2,Both - Ounce,U,76,0,12603,BlockProc2,Loan - ?,76,borrow,,4366
D_JOL A 2,125,1,BlockProc2,Temperature - Morning,U,77,,5767,BlockProc2,Both - ?,77,bold,,7961
D_JOL A 2,125,1,BlockProc2,Mirror - Children,U,78,53,1842,BlockProc2,Temperature - ?,78,morn,,6175
D_JOL A 2,125,1,BlockProc2,Main - Scar,U,79,54,3723,BlockProc2,Mirror - ?,79,child,,2557
D_JOL A 2,125,1,BlockProc2,Charm - Vehicle,U,80,,1155,BlockProc2,Main - ?,80,vein,,3338
D_JOL B 2,126,1,BlockProc2,Extension - Long,F,1,100,4052,BlockProc2,Extension - ?,1,long,,5031
D_JOL B 2,126,1,BlockProc2,Clue - Game,F,2,100,3748,BlockProc2,Clue - ?,2,guess,,4528
D_JOL B 2,126,1,BlockProc2,Cactus - Plant,F,3,100,3270,BlockProc2,Cactus - ?,3,plant,,2049
D_JOL B 2,126,1,BlockProc2,Shoelace - Tie,F,4,100,4318,BlockProc2,Shoelace - ?,4,tie,,1672
D_JOL B 2,126,1,BlockProc2,Detective - Mystery,F,5,100,5361,BlockProc2,Detective - ?,5,mystery,,3774
D_JOL B 2,126,1,BlockProc2,Adjourn - End,F,6,100,3497,BlockProc2,Adjourn - ?,6,end,,2268
D_JOL B 2,126,1,BlockProc2,Furry - Dog,F,7,100,3141,BlockProc2,Furry - ?,7,dog,,2122
D_JOL B 2,126,1,BlockProc2,Litter - Trash,F,8,100,3504,BlockProc2,Litter - ?,8,trash,,2364
D_JOL B 2,126,1,BlockProc2,Cherry - Red,F,9,100,3827,BlockProc2,Cherry - ?,9,red,,1648
D_JOL B 2,126,1,BlockProc2,Scalp - Head,F,10,100,3588,BlockProc2,Scalp - ?,10,head,,2346
D_JOL B 2,126,1,BlockProc2,Driver - Car,F,11,100,4517,BlockProc2,Driver - ?,11,car,,1907
D_JOL B 2,126,1,BlockProc2,Chop - Cut,F,12,100,3452,BlockProc2,Chop - ?,12,slice,,23958
D_JOL B 2,126,1,BlockProc2,Mule - Donkey,F,13,100,4295,BlockProc2,Mule - ?,13,donkey,,2164
D_JOL B 2,126,1,BlockProc2,Document - Paper,F,14,100,7704,BlockProc2,Document - ?,14,paper,,2597
D_JOL B 2,126,1,BlockProc2,Incense - Smell,F,15,100,4770,BlockProc2,Incense - ?,15,smell,,2046
D_JOL B 2,126,1,BlockProc2,Dine - Eat,F,16,100,3982,BlockProc2,Dine - ?,16,eat,,1700
D_JOL B 2,126,1,BlockProc2,Shears - Scissors,F,17,0,11871,BlockProc2,Shears - ?,17,sheep,,7836
D_JOL B 2,126,1,BlockProc2,Feud - Fight,F,18,95,12308,BlockProc2,Feud - ?,18,brawl,,6359
D_JOL B 2,126,1,BlockProc2,Chill - Cold,F,19,100,3547,BlockProc2,Chill - ?,19,cold,,1960
D_JOL B 2,126,1,BlockProc2,Affection - Love,F,20,100,3061,BlockProc2,Affection - ?,20,love,,1820
D_JOL B 2,126,1,BlockProc2,Turn - Flip,B,21,100,3233,BlockProc2,Turn - ?,21,around,,7352
D_JOL B 2,126,1,BlockProc2,Car - Windshield,B,22,100,4925,BlockProc2,Car - ?,22,drive,,6343
D_JOL B 2,126,1,BlockProc2,Bad - Villain,B,23,100,3923,BlockProc2,Bad - ?,23,good,,4295
D_JOL B 2,126,1,BlockProc2,Bird - Penguin,B,24,100,6961,BlockProc2,Bird - ?,24,penguin,,5768
D_JOL B 2,126,1,BlockProc2,Star - Actress,B,25,100,2808,BlockProc2,Star - ?,25,shine,,4700
D_JOL B 2,126,1,BlockProc2,Thread - Thimble,B,26,100,3803,BlockProc2,Thread - ?,26,thimble,,10671
D_JOL B 2,126,1,BlockProc2,Even - Revenge,B,27,100,3790,BlockProc2,Even - ?,27,revenge,,5475
D_JOL B 2,126,1,BlockProc2,Pop - Balloon,B,28,100,9044,BlockProc2,Pop - ?,28,crackle,,5774
D_JOL B 2,126,1,BlockProc2,Fruit - Strawberry,B,29,100,3726,BlockProc2,Fruit - ?,29,strawberry,,4272
D_JOL B 2,126,1,BlockProc2,Best - Favorite,B,30,95,10346,BlockProc2,Best - ?,30,friend,,7962
D_JOL B 2,126,1,BlockProc2,Cat - Panther,B,31,100,3466,BlockProc2,Cat - ?,31,dog,,23495
D_JOL B 2,126,1,BlockProc2,Glass - Breakable,B,32,100,4931,BlockProc2,Glass - ?,32,breakable,,4739
D_JOL B 2,126,1,BlockProc2,Dead - Coffin,B,33,100,3370,BlockProc2,Dead - ?,33,coffin,,3282
D_JOL B 2,126,1,BlockProc2,Plane - Aircraft,B,34,100,3470,BlockProc2,Plane - ?,34,aircraft,,5579
D_JOL B 2,126,1,BlockProc2,Fish - Sardine,B,35,100,3238,BlockProc2,Fish - ?,35,water,,7321
D_JOL B 2,126,1,BlockProc2,Baseball - League,B,36,100,3228,BlockProc2,Baseball - ?,36,league,,4089
D_JOL B 2,126,1,BlockProc2,Money - Banker,B,37,100,5407,BlockProc2,Money - ?,37,matter,,13051
D_JOL B 2,126,1,BlockProc2,Honest - Truthful,B,38,100,5552,BlockProc2,Honest - ?,38,truth,,5285
D_JOL B 2,126,1,BlockProc2,Sleep - Nap,B,39,100,3736,BlockProc2,Sleep - ?,39,nap,,2480
D_JOL B 2,126,1,BlockProc2,Fight - Brawl,B,40,100,3569,BlockProc2,Fight - ?,40,brawl,,4049
D_JOL B 2,126,1,BlockProc2,Razor - Shave,S,41,100,3923,BlockProc2,Razor - ?,41,shave,,2100
D_JOL B 2,126,1,BlockProc2,Rights - Equal,S,42,100,3187,BlockProc2,Rights - ?,42,own,,17536
D_JOL B 2,126,1,BlockProc2,Mason - Jar,S,43,100,8214,BlockProc2,Mason - ?,43,boy,,90105
D_JOL B 2,126,1,BlockProc2,Candle - Wax,S,44,95,21522,BlockProc2,Candle - ?,44,wax,,3423
D_JOL B 2,126,1,BlockProc2,Wrist - Bracelet,S,45,100,4706,BlockProc2,Wrist - ?,45,bracelet,,4018
D_JOL B 2,126,1,BlockProc2,Element - Carbon,S,46,100,5842,BlockProc2,Element - ?,46,carbon,,3580
D_JOL B 2,126,1,BlockProc2,Gone - Away,S,47,100,5341,BlockProc2,Gone - ?,47,away,,7647
D_JOL B 2,126,1,BlockProc2,Water - Drink,S,48,100,10061,BlockProc2,Water,48,dry,,9510
D_JOL B 2,126,1,BlockProc2,Earth - Ground,S,49,100,3113,BlockProc2,Earth - ?,49,ground,,2210
D_JOL B 2,126,1,BlockProc2,Alone - Lonely,S,50,100,3415,BlockProc2,Alone - ?,50,gone,,4594
D_JOL B 2,126,1,BlockProc2,Dry - Wet,S,51,100,2976,BlockProc2,Dry - ?,51,wet,,2276
D_JOL B 2,126,1,BlockProc2,Safety - Seatbelt,S,52,100,4910,BlockProc2,Safety - ?,52,seatbelt,,3928
D_JOL B 2,126,1,BlockProc2,Truth - Lie,S,53,100,3982,BlockProc2,Truth - ?,53,honest,,7249
D_JOL B 2,126,1,BlockProc2,Phone - Communication,S,54,100,3668,BlockProc2,Phone - ?,54,number,,4436
D_JOL B 2,126,1,BlockProc2,Rod - Reel,S,55,100,4155,BlockProc2,Rod - ?,55,reel,,1904
D_JOL B 2,126,1,BlockProc2,Flea - Tick,S,56,100,4773,BlockProc2,Flea - ?,56,tick,,2014
D_JOL B 2,126,1,BlockProc2,Loud - Noise,S,57,100,4197,BlockProc2,Loud - ?,57,noise,,2249
D_JOL B 2,126,1,BlockProc2,Own - Have,S,58,0,10921,BlockProc2,Own - ?,58,honest,,17578
D_JOL B 2,126,1,BlockProc2,Tantrum - Temper,S,59,100,4379,BlockProc2,Tantrum - ?,59,temper,,5295
D_JOL B 2,126,1,BlockProc2,Sun - Tan,S,60,100,4020,BlockProc2,Sun - ?,60,tan,,2248
D_JOL B 2,126,1,BlockProc2,Justice - Maroon,U,61,100,2798,BlockProc2,Justice - ?,61,law,,11373
D_JOL B 2,126,1,BlockProc2,Stretch - Cloth,U,62,100,2880,BlockProc2,Stretch - ?,62,length,,5592
D_JOL B 2,126,1,BlockProc2,Give - Steak,U,63,100,3918,BlockProc2,Give - ?,63,up,,11694
D_JOL B 2,126,1,BlockProc2,Maze - Election,U,64,0,18597,BlockProc2,Maze - ?,64,electricity,,7405
D_JOL B 2,126,1,BlockProc2,Meat - Obtain,U,65,100,3625,BlockProc2,Vehicle - ?,65,car,,4753
D_JOL B 2,126,1,BlockProc2,Crackle - Able,U,66,100,3757,BlockProc2,Meat - ?,66,loaf,,10128
D_JOL B 2,126,1,BlockProc2,Shell - Snake,U,67,100,3432,BlockProc2,Crackle - ?,67,pop,,10530
D_JOL B 2,126,1,BlockProc2,Listen - Fiction,U,68,100,3567,BlockProc2,Shell - ?,68,fish,,2601
D_JOL B 2,126,1,BlockProc2,Keys - Joke,U,69,100,5390,BlockProc2,Listen - ?,69,hear,,3126
D_JOL B 2,126,1,BlockProc2,Cake - Clothes,U,70,100,3905,BlockProc2,Keys - ?,70,joke,,2161
D_JOL B 2,126,1,BlockProc2,Name - Hate,U,71,100,4158,BlockProc2,Cake - ?,71,sweet,,6084
D_JOL B 2,126,1,BlockProc2,Fuzzy - Bang,U,72,0,4633,BlockProc2,Name - ?,72,hate,,15292
D_JOL B 2,126,1,BlockProc2,Moat - Clear,U,73,100,5628,BlockProc2,Fuzzy - ?,73,dog,,2944
D_JOL B 2,126,1,BlockProc2,Lease - Toil,U,74,100,3518,BlockProc2,Moat - ?,74,malt,,3058
D_JOL B 2,126,1,BlockProc2,Loan - Sign,U,75,100,2850,BlockProc2,Lease - ?,75,house,,37072
D_JOL B 2,126,1,BlockProc2,Both - Ounce,U,76,100,3518,BlockProc2,Loan - ?,76,money,,4152
D_JOL B 2,126,1,BlockProc2,Temperature - Morning,U,77,100,5503,BlockProc2,Both - ?,77,all,,10545
D_JOL B 2,126,1,BlockProc2,Mirror - Children,U,78,100,5344,BlockProc2,Temperature - ?,78,morning,,2543
D_JOL B 2,126,1,BlockProc2,Main - Scar,U,79,100,3326,BlockProc2,Mirror - ?,79,see,,7828
D_JOL B 2,126,1,BlockProc2,Charm - Vehicle,U,80,0,5712,BlockProc2,Main - ?,80,street,,4576
D_JOL C 2,127,1,BlockProc2,Flip - Turn,F,1,16,4229,BlockProc2,Flip - ?,1,turn,,1973
D_JOL C 2,127,1,BlockProc2,Windshield - Car,F,2,17,5225,BlockProc2,Windshield - ?,2,car,,4331
D_JOL C 2,127,1,BlockProc2,Villain - Bad,F,3,85,4179,BlockProc2,Villain - ?,3,bad,,1609
D_JOL C 2,127,1,BlockProc2,Penguin - Bird,F,4,0,2950,BlockProc2,Penguin - ?,4,bird,,2375
D_JOL C 2,127,1,BlockProc2,Actress - Star,F,5,78,4166,BlockProc2,Actress - ?,5,star,,1829
D_JOL C 2,127,1,BlockProc2,Thimble - Thread,F,6,,1123,BlockProc2,Thimble - ?,6,thread,,2868
D_JOL C 2,127,1,BlockProc2,Revenge - Even,F,7,98,4147,BlockProc2,Revenge - ?,7,even,,6169
D_JOL C 2,127,1,BlockProc2,Balloon - Pop,F,8,94,5613,BlockProc2,Balloon - ?,8,pop,,3959
D_JOL C 2,127,1,BlockProc2,Strawberry - Fruit,F,9,95,9960,BlockProc2,Strawberry - ?,9,fruit,,3232
D_JOL C 2,127,1,BlockProc2,Favorite - Best,F,10,6,7486,BlockProc2,Favorite - ?,10,best,,2253
D_JOL C 2,127,1,BlockProc2,Panther - Cat,F,11,100,3708,BlockProc2,Panther - ?,11,cat,,6502
D_JOL C 2,127,1,BlockProc2,Breakable - Glass,F,12,,5414,BlockProc2,Breakable - ?,12,glass,,3029
D_JOL C 2,127,1,BlockProc2,Coffin - Dead,F,13,100,2088,BlockProc2,Coffin - ?,13,dead,,2327
D_JOL C 2,127,1,BlockProc2,Aircraft - Plane,F,14,,22450,BlockProc2,Aircraft - ?,14,plane,,2214
D_JOL C 2,127,1,BlockProc2,Sardine - Fish,F,15,40,5841,BlockProc2,Sardine - ?,15,fish,,1768
D_JOL C 2,127,1,BlockProc2,League - Baseball,F,16,50,3372,BlockProc2,League - ?,16,baseball,,3250
D_JOL C 2,127,1,BlockProc2,Banker - Money,F,17,,795,BlockProc2,Banker - ?,17,money,,2940
D_JOL C 2,127,1,BlockProc2,Truthful - Honest,F,18,64,4206,BlockProc2,Truthful - ?,18,honest,,2191
