"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Procedure.Trial.","Recall_prompt","Response","Response_RT"
"D_JOL A 2",121,1,"BlockProc2","Block2",61,"Clue - Game","F",2,0,3765,"StudyProc5","Clue - ?","hide",3218
"D_JOL A 2",121,1,"BlockProc2","Block2",17,"Cactus - Plant","F",3,100,3031,"StudyProc5","Cactus - ?","plant",3208
"D_JOL A 2",121,1,"BlockProc2","Block2",54,"Shoelace - Tie","F",4,100,3324,"StudyProc5","Shoelace - ?","tie",1850
"D_JOL A 2",121,1,"BlockProc2","Block2",57,"Detective - Mystery","F",5,5,6583,"StudyProc5","Detective - ?","myster",5266
"D_JOL A 2",121,1,"BlockProc2","Block2",6,"Adjourn - End","F",6,20,2523,"StudyProc5","Adjourn - ?","meet",6478
"D_JOL A 2",121,1,"BlockProc2","Block2",65,"Furry - Dog","F",7,100,2436,"StudyProc5","Furry - ?","fur",9616
"D_JOL A 2",121,1,"BlockProc2","Block2",53,"Litter - Trash","F",8,100,2854,"StudyProc5","Litter - ?","trash",2188
"D_JOL A 2",121,1,"BlockProc2","Block2",64,"Cherry - Red","F",9,100,2725,"StudyProc5","Cherry - ?","red",1782
"D_JOL A 2",121,1,"BlockProc2","Block2",18,"Scalp - Head","F",10,100,2179,"StudyProc5","Scalp - ?","head",1603
"D_JOL A 2",121,1,"BlockProc2","Block2",35,"Driver - Car","F",11,100,7620,"StudyProc5","Driver - ?","car",4545
"D_JOL A 2",121,1,"BlockProc2","Block2",47,"Chop - Cut","F",12,5,2824,"StudyProc5","Chop - ?","cut",2678
"D_JOL A 2",121,1,"BlockProc2","Block2",74,"Mule - Donkey","F",13,100,2297,"StudyProc5","Mule - ?","donkey",2578
"D_JOL A 2",121,1,"BlockProc2","Block2",14,"Document - Paper","F",14,100,3561,"StudyProc5","Document - ?","paper",1998
"D_JOL A 2",121,1,"BlockProc2","Block2",72,"Incense - Smell","F",15,100,3617,"StudyProc5","Incense - ?","smell",1959
"D_JOL A 2",121,1,"BlockProc2","Block2",42,"Dine - Eat","F",16,0,3120,"StudyProc5","Dine - ?","eat",3055
"D_JOL A 2",121,1,"BlockProc2","Block2",82,"Shears - Scissors","F",17,100,3810,"StudyProc5","Shears - ?","scissors",2862
"D_JOL A 2",121,1,"BlockProc2","Block2",60,"Feud - Fight","F",18,100,1841,"StudyProc5","Feud - ?","fight",2576
"D_JOL A 2",121,1,"BlockProc2","Block2",19,"Chill - Cold","F",19,0,3546,"StudyProc5","Chill - ?","cold",2515
"D_JOL A 2",121,1,"BlockProc2","Block2",31,"Affection - Love","F",20,100,1818,"StudyProc5","Affection - ?","love",1842
"D_JOL A 2",121,1,"BlockProc2","Block2",73,"Turn - Flip","B",21,95,3202,"StudyProc5","Turn - ?","flip",2166
"D_JOL A 2",121,1,"BlockProc2","Block2",48,"Car - Windshield","B",22,100,2314,"StudyProc5","Car - ?","lock",7916
"D_JOL A 2",121,1,"BlockProc2","Block2",43,"Bad - Villain","B",23,90,2527,"StudyProc5","Bad - ?","good",4217
"D_JOL A 2",121,1,"BlockProc2","Block2",75,"Bird - Penguin","B",24,100,1280,"StudyProc5","Bird - ?","penguin",6426
"D_JOL A 2",121,1,"BlockProc2","Block2",34,"Star - Actress","B",25,20,8340,"StudyProc5","Star - ?","sky",4796
"D_JOL A 2",121,1,"BlockProc2","Block2",10,"Thread - Thimble","B",26,90,2480,"StudyProc5","Thread - ?","thimble",8316
"D_JOL A 2",121,1,"BlockProc2","Block2",70,"Even - Revenge","B",27,75,3320,"StudyProc5","Even - ?","enough",7475
"D_JOL A 2",121,1,"BlockProc2","Block2",23,"Pop - Balloon","B",28,5,10602,"StudyProc5","Pop - ?","balloon",3991
"D_JOL A 2",121,1,"BlockProc2","Block2",51,"Fruit - Strawberry","B",29,100,3338,"StudyProc5","Fruit - ?","strawberry",5256
"D_JOL A 2",121,1,"BlockProc2","Block2",67,"Best - Favorite","B",30,100,2225,"StudyProc5","Best - ?","favorite",6553
"D_JOL A 2",121,1,"BlockProc2","Block2",46,"Cat - Panther","B",31,100,2129,"StudyProc5","Cat - ?","lion",2900
"D_JOL A 2",121,1,"BlockProc2","Block2",80,"Glass - Breakable","B",32,10,2576,"StudyProc5","Glass - ?","breakable",3219
"D_JOL A 2",121,1,"BlockProc2","Block2",84,"Dead - Coffin","B",33,100,1767,"StudyProc5","Dead - ?","coffin",3922
"D_JOL A 2",121,1,"BlockProc2","Block2",38,"Plane - Aircraft","B",34,100,3675,"StudyProc5","Plane - ?","aircraft",4274
"D_JOL A 2",121,1,"BlockProc2","Block2",77,"Fish - Sardine","B",35,100,1639,"StudyProc5","Fish - ?","sardine",2887
"D_JOL A 2",121,1,"BlockProc2","Block2",63,"Baseball - League","B",36,100,2398,"StudyProc5","Baseball - ?","league",5263
"D_JOL A 2",121,1,"BlockProc2","Block2",11,"Money - Banker","B",37,100,2582,"StudyProc5","Money - ?","loan",6782
"D_JOL A 2",121,1,"BlockProc2","Block2",44,"Honest - Truthful","B",38,10,5289,"StudyProc5","Honest - ?","truthful",5535
"D_JOL A 2",121,1,"BlockProc2","Block2",62,"Sleep - Nap","B",39,100,4281,"StudyProc5","Sleep - ?","nap",2414
"D_JOL A 2",121,1,"BlockProc2","Block2",9,"Fight - Brawl","B",40,100,1899,"StudyProc5","Fight - ?","brawl",3867
"D_JOL A 2",121,1,"BlockProc2","Block2",12,"Razor - Shave","S",41,100,2578,"StudyProc5","Razor - ?","shave",1965
"D_JOL A 2",121,1,"BlockProc2","Block2",85,"Rights - Equal","S",42,100,1678,"StudyProc5","Rights - ?","equal",5403
"D_JOL A 2",121,1,"BlockProc2","Block2",25,"Mason - Jar","S",43,100,1001,"StudyProc5","Mason - ?","jar",1797
"D_JOL A 2",121,1,"BlockProc2","Block2",59,"Candle - Wax","S",44,100,2521,"StudyProc5","Candle - ?","wax",1777
"D_JOL A 2",121,1,"BlockProc2","Block2",68,"Wrist - Bracelet","S",45,100,2617,"StudyProc5","Wrist - ?","bracelet",3087
"D_JOL A 2",121,1,"BlockProc2","Block2",39,"Element - Carbon","S",46,100,2085,"StudyProc5","Element - ?","carbon",3266
"D_JOL A 2",121,1,"BlockProc2","Block2",83,"Gone - Away","S",47,100,2928,"StudyProc5","Gone - ?","away",2263
"D_JOL A 2",121,1,"BlockProc2","Block2",32,"Water - Drink","S",48,100,5337,"StudyProc5","Water","drink",6686
"D_JOL A 2",121,1,"BlockProc2","Block2",21,"Earth - Ground","S",49,10,4520,"StudyProc5","Earth - ?","gound",7782
"D_JOL A 2",121,1,"BlockProc2","Block2",66,"Alone - Lonely","S",50,90,4225,"StudyProc5","Alone - ?","lonely",2368
"D_JOL A 2",121,1,"BlockProc2","Block2",33,"Dry - Wet","S",51,100,4373,"StudyProc5","Dry - ?","wet",1752
"D_JOL A 2",121,1,"BlockProc2","Block2",45,"Safety - Seatbelt","S",52,100,2506,"StudyProc5","Safety - ?","seatbelt",6071
"D_JOL A 2",121,1,"BlockProc2","Block2",58,"Truth - Lie","S",53,100,2588,"StudyProc5","Truth - ?","honest",3226
"D_JOL A 2",121,1,"BlockProc2","Block2",28,"Phone - Communication","S",54,100,1975,"StudyProc5","Phone - ?","communication",6500
"D_JOL A 2",121,1,"BlockProc2","Block2",41,"Rod - Reel","S",55,0,739,"StudyProc5","Rod - ?","steel",6253
"D_JOL A 2",121,1,"BlockProc2","Block2",15,"Flea - Tick","S",56,100,2568,"StudyProc5","Flea - ?","tick",1975
"D_JOL A 2",121,1,"BlockProc2","Block2",26,"Loud - Noise","S",57,100,2930,"StudyProc5","Loud - ?","noise",2041
"D_JOL A 2",121,1,"BlockProc2","Block2",22,"Own - Have","S",58,100,2149,"StudyProc5","Own - ?","have",2651
"D_JOL A 2",121,1,"BlockProc2","Block2",78,"Tantrum - Temper","S",59,100,2959,"StudyProc5","Tantrum - ?","temper",4279
"D_JOL A 2",121,1,"BlockProc2","Block2",55,"Sun - Tan","S",60,100,2381,"StudyProc5","Sun - ?","t",4264
"D_JOL A 2",121,1,"BlockProc2","Block2",79,"Justice - Maroon","U",61,0,1024,"StudyProc5","Justice - ?","maroon",6814
"D_JOL A 2",121,1,"BlockProc2","Block2",76,"Stretch - Cloth","U",62,100,1560,"StudyProc5","Stretch - ?","cloth",3714
"D_JOL A 2",121,1,"BlockProc2","Block2",16,"Give - Steak","U",63,25,4197,"StudyProc5","Give - ?","take",2286
"D_JOL A 2",121,1,"BlockProc2","Block2",52,"Maze - Election","U",64,20,4897,"StudyProc5","Maze - ?","math",11064
"D_JOL A 2",121,1,"BlockProc2","Block2",36,"Meat - Obtain","U",65,0,1460,"StudyProc5","Vehicle - ?","windshield",11681
"D_JOL A 2",121,1,"BlockProc2","Block2",69,"Crackle - Able","U",66,10,6453,"StudyProc5","Meat - ?","ink",5224
"D_JOL A 2",121,1,"BlockProc2","Block2",24,"Shell - Snake","U",67,100,3280,"StudyProc5","Crackle - ?","tackle",6866
"D_JOL A 2",121,1,"BlockProc2","Block2",71,"Listen - Fiction","U",68,75,4502,"StudyProc5","Shell - ?","snake",2779
"D_JOL A 2",121,1,"BlockProc2","Block2",37,"Keys - Joke","U",69,10,2346,"StudyProc5","Listen - ?","hear",4143
"D_JOL A 2",121,1,"BlockProc2","Block2",20,"Cake - Clothes","U",70,5,4936,"StudyProc5","Keys - ?","lock",2884
"D_JOL A 2",121,1,"BlockProc2","Block2",56,"Name - Hate","U",71,10,2325,"StudyProc5","Cake - ?","cookie",6485
"D_JOL A 2",121,1,"BlockProc2","Block2",8,"Fuzzy - Bang","U",72,0,1842,"StudyProc5","Name - ?","hate",2907
"D_JOL A 2",121,1,"BlockProc2","Block2",7,"Moat - Clear","U",73,10,2595,"StudyProc5","Fuzzy - ?","dog",4079
"D_JOL A 2",121,1,"BlockProc2","Block2",50,"Lease - Toil","U",74,0,906,"StudyProc5","Moat - ?","clea",6139
"D_JOL A 2",121,1,"BlockProc2","Block2",40,"Loan - Sign","U",75,90,2989,"StudyProc5","Lease - ?","wire",5512
"D_JOL A 2",121,1,"BlockProc2","Block2",13,"Both - Ounce","U",76,5,3627,"StudyProc5","Loan - ?","lend",2077
"D_JOL A 2",121,1,"BlockProc2","Block2",30,"Temperature - Morning","U",77,100,2210,"StudyProc5","Both - ?","even",4236
"D_JOL A 2",121,1,"BlockProc2","Block2",27,"Mirror - Children","U",78,90,3790,"StudyProc5","Temperature - ?","heat",7337
"D_JOL A 2",121,1,"BlockProc2","Block2",29,"Main - Scar","U",79,100,1976,"StudyProc5","Mirror - ?","child",3229
"D_JOL A 2",121,1,"BlockProc2","Block2",81,"Charm - Vehicle","U",80,5,2742,"StudyProc5","Main - ?","out",4095
"D_JOL A 2",125,1,"BlockProc2","Block2",6,"Extension - Long","F",1,45,1391,"StudyProc5","Extension - ?","long",7550
"D_JOL A 2",125,1,"BlockProc2","Block2",60,"Clue - Game","F",2,43,3197,"StudyProc5","Clue - ?","game",1949
"D_JOL A 2",125,1,"BlockProc2","Block2",19,"Cactus - Plant","F",3,NA,908,"StudyProc5","Cactus - ?","plant",2325
"D_JOL A 2",125,1,"BlockProc2","Block2",36,"Shoelace - Tie","F",4,12,856,"StudyProc5","Shoelace - ?","tie",1992
"D_JOL A 2",125,1,"BlockProc2","Block2",16,"Detective - Mystery","F",5,NA,2498,"StudyProc5","Detective - ?","disinfect",6391
"D_JOL A 2",125,1,"BlockProc2","Block2",28,"Adjourn - End","F",6,34,2279,"StudyProc5","Adjourn - ?","end",2962
"D_JOL A 2",125,1,"BlockProc2","Block2",85,"Furry - Dog","F",7,7,1752,"StudyProc5","Furry - ?","dog",1690
"D_JOL A 2",125,1,"BlockProc2","Block2",77,"Litter - Trash","F",8,NA,7129,"StudyProc5","Litter - ?","trash",7246
"D_JOL A 2",125,1,"BlockProc2","Block2",82,"Cherry - Red","F",9,NA,811,"StudyProc5","Cherry - ?","red",2025
"D_JOL A 2",125,1,"BlockProc2","Block2",51,"Scalp - Head","F",10,23,1645,"StudyProc5","Scalp - ?","head",2064
"D_JOL A 2",125,1,"BlockProc2","Block2",30,"Driver - Car","F",11,43,1542,"StudyProc5","Driver - ?","car",1870
"D_JOL A 2",125,1,"BlockProc2","Block2",14,"Chop - Cut","F",12,76,2150,"StudyProc5","Chop - ?","cut",3751
"D_JOL A 2",125,1,"BlockProc2","Block2",70,"Mule - Donkey","F",13,7,1562,"StudyProc5","Mule - ?","donkey",2214
"D_JOL A 2",125,1,"BlockProc2","Block2",58,"Document - Paper","F",14,23,2075,"StudyProc5","Document - ?","paper",3545
"D_JOL A 2",125,1,"BlockProc2","Block2",26,"Incense - Smell","F",15,84,1583,"StudyProc5","Incense - ?","smell",3719
"D_JOL A 2",125,1,"BlockProc2","Block2",40,"Dine - Eat","F",16,12,1701,"StudyProc5","Dine - ?","eat",10127
"D_JOL A 2",125,1,"BlockProc2","Block2",69,"Shears - Scissors","F",17,54,1783,"StudyProc5","Shears - ?","scissors",2481
"D_JOL A 2",125,1,"BlockProc2","Block2",11,"Feud - Fight","F",18,54,1936,"StudyProc5","Feud - ?","fight",1924
"D_JOL A 2",125,1,"BlockProc2","Block2",64,"Chill - Cold","F",19,43,1655,"StudyProc5","Chill - ?","eat",7773
"D_JOL A 2",125,1,"BlockProc2","Block2",39,"Affection - Love","F",20,23,1770,"StudyProc5","Affection - ?","love",3304
"D_JOL A 2",125,1,"BlockProc2","Block2",66,"Turn - Flip","B",21,54,2101,"StudyProc5","Turn - ?","learn",3883
"D_JOL A 2",125,1,"BlockProc2","Block2",13,"Car - Windshield","B",22,76,4370,"StudyProc5","Car - ?","driver",16289
"D_JOL A 2",125,1,"BlockProc2","Block2",32,"Bad - Villain","B",23,32,2088,"StudyProc5","Bad - ?","news",2019
"D_JOL A 2",125,1,"BlockProc2","Block2",41,"Bird - Penguin","B",24,2,1716,"StudyProc5","Bird - ?","duck",4571
"D_JOL A 2",125,1,"BlockProc2","Block2",31,"Star - Actress","B",25,32,1555,"StudyProc5","Star - ?","struck",8678
"D_JOL A 2",125,1,"BlockProc2","Block2",29,"Thread - Thimble","B",26,54,2483,"StudyProc5","Thread - ?","thimble",3657
"D_JOL A 2",125,1,"BlockProc2","Block2",46,"Even - Revenge","B",27,53,6357,"StudyProc5","Even - ?","then",8507
"D_JOL A 2",125,1,"BlockProc2","Block2",21,"Pop - Balloon","B",28,87,2899,"StudyProc5","Pop - ?","soda",2501
"D_JOL A 2",125,1,"BlockProc2","Block2",8,"Fruit - Strawberry","B",29,23,3636,"StudyProc5","Fruit - ?","strawberry",8477
"D_JOL A 2",125,1,"BlockProc2","Block2",62,"Best - Favorite","B",30,NA,1351,"StudyProc5","Best - ?","luck",4642
"D_JOL A 2",125,1,"BlockProc2","Block2",18,"Cat - Panther","B",31,NA,1745,"StudyProc5","Cat - ?","chase",7802
"D_JOL A 2",125,1,"BlockProc2","Block2",65,"Glass - Breakable","B",32,NA,1064,"StudyProc5","Glass - ?","mirror",6911
"D_JOL A 2",125,1,"BlockProc2","Block2",34,"Dead - Coffin","B",33,87,2290,"StudyProc5","Dead - ?","meat",7701
"D_JOL A 2",125,1,"BlockProc2","Block2",23,"Plane - Aircraft","B",34,3,1233,"StudyProc5","Plane - ?","aircraft",4286
"D_JOL A 2",125,1,"BlockProc2","Block2",10,"Fish - Sardine","B",35,NA,2376,"StudyProc5","Fish - ?","squid",21306
"D_JOL A 2",125,1,"BlockProc2","Block2",35,"Baseball - League","B",36,43,2370,"StudyProc5","Baseball - ?","catcher",3337
"D_JOL A 2",125,1,"BlockProc2","Block2",67,"Money - Banker","B",37,54,1857,"StudyProc5","Money - ?","change",5016
"D_JOL A 2",125,1,"BlockProc2","Block2",20,"Honest - Truthful","B",38,54,2033,"StudyProc5","Honest - ?","liw",8089
"D_JOL A 2",125,1,"BlockProc2","Block2",50,"Sleep - Nap","B",39,73,1651,"StudyProc5","Sleep - ?","awake",4117
"D_JOL A 2",125,1,"BlockProc2","Block2",43,"Fight - Brawl","B",40,64,7503,"StudyProc5","Fight - ?","feud",2289
"D_JOL A 2",125,1,"BlockProc2","Block2",57,"Razor - Shave","S",41,NA,855,"StudyProc5","Razor - ?","shave",1944
"D_JOL A 2",125,1,"BlockProc2","Block2",44,"Rights - Equal","S",42,34,1810,"StudyProc5","Rights - ?","wrngs",6171
"D_JOL A 2",125,1,"BlockProc2","Block2",72,"Mason - Jar","S",43,12,1703,"StudyProc5","Mason - ?","jar",1703
"D_JOL A 2",125,1,"BlockProc2","Block2",47,"Candle - Wax","S",44,NA,1955,"StudyProc5","Candle - ?","wax",1865
"D_JOL A 2",125,1,"BlockProc2","Block2",75,"Wrist - Bracelet","S",45,6,1546,"StudyProc5","Wrist - ?","bracelet",3021
"D_JOL A 2",125,1,"BlockProc2","Block2",53,"Element - Carbon","S",46,NA,1514,"StudyProc5","Element - ?","carbon",3003
"D_JOL A 2",125,1,"BlockProc2","Block2",25,"Gone - Away","S",47,4,1219,"StudyProc5","Gone - ?","away",8228
"D_JOL A 2",125,1,"BlockProc2","Block2",59,"Water - Drink","S",48,23,2793,"StudyProc5","Water","fall",13807
"D_JOL A 2",125,1,"BlockProc2","Block2",49,"Earth - Ground","S",49,43,1681,"StudyProc5","Earth - ?","ground",6315
"D_JOL A 2",125,1,"BlockProc2","Block2",52,"Alone - Lonely","S",50,85,2123,"StudyProc5","Alone - ?","lonely",5380
"D_JOL A 2",125,1,"BlockProc2","Block2",9,"Dry - Wet","S",51,76,928,"StudyProc5","Dry - ?","wet",4416
"D_JOL A 2",125,1,"BlockProc2","Block2",54,"Safety - Seatbelt","S",52,NA,1429,"StudyProc5","Safety - ?","seatbelt",3919
"D_JOL A 2",125,1,"BlockProc2","Block2",24,"Truth - Lie","S",53,74,2094,"StudyProc5","Truth - ?","lie",1748
"D_JOL A 2",125,1,"BlockProc2","Block2",48,"Phone - Communication","S",54,12,1582,"StudyProc5","Phone - ?","number",4235
"D_JOL A 2",125,1,"BlockProc2","Block2",27,"Rod - Reel","S",55,NA,1146,"StudyProc5","Rod - ?","reel",2241
"D_JOL A 2",125,1,"BlockProc2","Block2",68,"Flea - Tick","S",56,54,1683,"StudyProc5","Flea - ?","tick",2030
"D_JOL A 2",125,1,"BlockProc2","Block2",38,"Loud - Noise","S",57,65,1871,"StudyProc5","Loud - ?","noise",8248
"D_JOL A 2",125,1,"BlockProc2","Block2",71,"Own - Have","S",58,76,9565,"StudyProc5","Own - ?","have",1679
"D_JOL A 2",125,1,"BlockProc2","Block2",42,"Tantrum - Temper","S",59,65,1835,"StudyProc5","Tantrum - ?","temper",2640
"D_JOL A 2",125,1,"BlockProc2","Block2",80,"Sun - Tan","S",60,90,2797,"StudyProc5","Sun - ?","tan",1651
"D_JOL A 2",125,1,"BlockProc2","Block2",55,"Justice - Maroon","U",61,0,9760,"StudyProc5","Justice - ?","maroon",3567
"D_JOL A 2",125,1,"BlockProc2","Block2",45,"Stretch - Cloth","U",62,74,1625,"StudyProc5","Stretch - ?","skinny",3477
"D_JOL A 2",125,1,"BlockProc2","Block2",22,"Give - Steak","U",63,NA,631,"StudyProc5","Give - ?","have",2407
"D_JOL A 2",125,1,"BlockProc2","Block2",84,"Maze - Election","U",64,54,1651,"StudyProc5","Maze - ?","election",4937
"D_JOL A 2",125,1,"BlockProc2","Block2",12,"Meat - Obtain","U",65,76,2509,"StudyProc5","Vehicle - ?","dream",3101
"D_JOL A 2",125,1,"BlockProc2","Block2",79,"Crackle - Able","U",66,67,2618,"StudyProc5","Meat - ?","feast",4834
"D_JOL A 2",125,1,"BlockProc2","Block2",63,"Shell - Snake","U",67,98,8316,"StudyProc5","Crackle - ?","able",2063
"D_JOL A 2",125,1,"BlockProc2","Block2",83,"Listen - Fiction","U",68,78,3074,"StudyProc5","Shell - ?","sea",10090
"D_JOL A 2",125,1,"BlockProc2","Block2",76,"Keys - Joke","U",69,87,1701,"StudyProc5","Listen - ?","deaf",8291
"D_JOL A 2",125,1,"BlockProc2","Block2",78,"Cake - Clothes","U",70,9,7036,"StudyProc5","Keys - ?","ring",13915
"D_JOL A 2",125,1,"BlockProc2","Block2",56,"Name - Hate","U",71,6,1733,"StudyProc5","Cake - ?","bang",4622
"D_JOL A 2",125,1,"BlockProc2","Block2",81,"Fuzzy - Bang","U",72,8,9735,"StudyProc5","Name - ?","hate",4351
"D_JOL A 2",125,1,"BlockProc2","Block2",33,"Moat - Clear","U",73,32,2810,"StudyProc5","Fuzzy - ?","bang",5690
"D_JOL A 2",125,1,"BlockProc2","Block2",61,"Lease - Toil","U",74,5,9234,"StudyProc5","Moat - ?","clean",4535
"D_JOL A 2",125,1,"BlockProc2","Block2",73,"Loan - Sign","U",75,23,1872,"StudyProc5","Lease - ?","title",8252
"D_JOL A 2",125,1,"BlockProc2","Block2",74,"Both - Ounce","U",76,0,12603,"StudyProc5","Loan - ?","borrow",4366
"D_JOL A 2",125,1,"BlockProc2","Block2",7,"Temperature - Morning","U",77,NA,5767,"StudyProc5","Both - ?","bold",7961
"D_JOL A 2",125,1,"BlockProc2","Block2",37,"Mirror - Children","U",78,53,1842,"StudyProc5","Temperature - ?","morn",6175
"D_JOL A 2",125,1,"BlockProc2","Block2",17,"Main - Scar","U",79,54,3723,"StudyProc5","Mirror - ?","child",2557
"D_JOL A 2",125,1,"BlockProc2","Block2",15,"Charm - Vehicle","U",80,NA,1155,"StudyProc5","Main - ?","vein",3338
"D_JOL A 2",129,1,"BlockProc2","Block2",7,"Extension - Long","F",1,90,3556,"StudyProc5","Extension - ?","LONG",2163
"D_JOL A 2",129,1,"BlockProc2","Block2",33,"Clue - Game","F",2,100,1903,"StudyProc5","Clue - ?","GAME",2310
"D_JOL A 2",129,1,"BlockProc2","Block2",62,"Cactus - Plant","F",3,100,2415,"StudyProc5","Cactus - ?","PLANT",2012
"D_JOL A 2",129,1,"BlockProc2","Block2",80,"Shoelace - Tie","F",4,60,3145,"StudyProc5","Shoelace - ?","TIE",1769
"D_JOL A 2",129,1,"BlockProc2","Block2",64,"Detective - Mystery","F",5,90,2553,"StudyProc5","Detective - ?","MYSTERY",6704
"D_JOL A 2",129,1,"BlockProc2","Block2",53,"Adjourn - End","F",6,50,1864,"StudyProc5","Adjourn - ?","ATTACH",4733
"D_JOL A 2",129,1,"BlockProc2","Block2",25,"Furry - Dog","F",7,0,3060,"StudyProc5","Furry - ?","FRIEND",3669
"D_JOL A 2",129,1,"BlockProc2","Block2",13,"Litter - Trash","F",8,100,2734,"StudyProc5","Litter - ?","TRASH",4110
"D_JOL A 2",129,1,"BlockProc2","Block2",34,"Cherry - Red","F",9,100,3683,"StudyProc5","Cherry - ?","RED",2645
"D_JOL A 2",129,1,"BlockProc2","Block2",75,"Scalp - Head","F",10,90,1960,"StudyProc5","Scalp - ?","HEAD",2218
"D_JOL A 2",129,1,"BlockProc2","Block2",77,"Driver - Car","F",11,100,3114,"StudyProc5","Driver - ?","CAR",2018
"D_JOL A 2",129,1,"BlockProc2","Block2",57,"Chop - Cut","F",12,0,8852,"StudyProc5","Chop - ?","STICK",3759
"D_JOL A 2",129,1,"BlockProc2","Block2",63,"Mule - Donkey","F",13,90,2071,"StudyProc5","Mule - ?","MATE",2752
"D_JOL A 2",129,1,"BlockProc2","Block2",38,"Document - Paper","F",14,100,1630,"StudyProc5","Document - ?","PAPER",2937
"D_JOL A 2",129,1,"BlockProc2","Block2",12,"Incense - Smell","F",15,0,5172,"StudyProc5","Incense - ?","",4536
"D_JOL A 2",129,1,"BlockProc2","Block2",8,"Dine - Eat","F",16,90,2559,"StudyProc5","Dine - ?","EAT",1758
"D_JOL A 2",129,1,"BlockProc2","Block2",47,"Shears - Scissors","F",17,50,4834,"StudyProc5","Shears - ?","SCISSORS",3522
"D_JOL A 2",129,1,"BlockProc2","Block2",23,"Feud - Fight","F",18,100,2438,"StudyProc5","Feud - ?","FIGHT",2157
"D_JOL A 2",129,1,"BlockProc2","Block2",55,"Chill - Cold","F",19,0,2318,"StudyProc5","Chill - ?","COLD",4235
"D_JOL A 2",129,1,"BlockProc2","Block2",17,"Affection - Love","F",20,100,2000,"StudyProc5","Affection - ?","LOVE",1951
"D_JOL A 2",129,1,"BlockProc2","Block2",46,"Turn - Flip","B",21,100,1658,"StudyProc5","Turn - ?","FLIP",2143
"D_JOL A 2",129,1,"BlockProc2","Block2",66,"Car - Windshield","B",22,100,1625,"StudyProc5","Car - ?","DRIVE",4001
"D_JOL A 2",129,1,"BlockProc2","Block2",42,"Bad - Villain","B",23,100,1564,"StudyProc5","Bad - ?","TERRIBLE",12891
"D_JOL A 2",129,1,"BlockProc2","Block2",15,"Bird - Penguin","B",24,90,4553,"StudyProc5","Bird - ?","CATCH",2794
"D_JOL A 2",129,1,"BlockProc2","Block2",35,"Star - Actress","B",25,100,1614,"StudyProc5","Star - ?","FISH",3109
"D_JOL A 2",129,1,"BlockProc2","Block2",19,"Thread - Thimble","B",26,95,3703,"StudyProc5","Thread - ?","THIMBLE",2590
"D_JOL A 2",129,1,"BlockProc2","Block2",83,"Even - Revenge","B",27,90,2720,"StudyProc5","Even - ?","REVENGE",3015
"D_JOL A 2",129,1,"BlockProc2","Block2",85,"Pop - Balloon","B",28,75,2245,"StudyProc5","Pop - ?","BALLOON",4898
"D_JOL A 2",129,1,"BlockProc2","Block2",40,"Fruit - Strawberry","B",29,100,2055,"StudyProc5","Fruit - ?","STRAW",2104
"D_JOL A 2",129,1,"BlockProc2","Block2",45,"Best - Favorite","B",30,0,4988,"StudyProc5","Best - ?","GOOD",4461
"D_JOL A 2",129,1,"BlockProc2","Block2",18,"Cat - Panther","B",31,100,1952,"StudyProc5","Cat - ?","DOG",4528
"D_JOL A 2",129,1,"BlockProc2","Block2",22,"Glass - Breakable","B",32,100,2148,"StudyProc5","Glass - ?","BREAKABLE",3375
"D_JOL A 2",129,1,"BlockProc2","Block2",50,"Dead - Coffin","B",33,100,1840,"StudyProc5","Dead - ?","BIRD",7642
"D_JOL A 2",129,1,"BlockProc2","Block2",28,"Plane - Aircraft","B",34,100,2193,"StudyProc5","Plane - ?","AIRCRAFT",3869
"D_JOL A 2",129,1,"BlockProc2","Block2",70,"Fish - Sardine","B",35,90,3939,"StudyProc5","Fish - ?","WATER",4753
"D_JOL A 2",129,1,"BlockProc2","Block2",69,"Baseball - League","B",36,90,3103,"StudyProc5","Baseball - ?","GAME",3041
"D_JOL A 2",129,1,"BlockProc2","Block2",32,"Money - Banker","B",37,100,1846,"StudyProc5","Money - ?","CASH",2320
"D_JOL A 2",129,1,"BlockProc2","Block2",44,"Honest - Truthful","B",38,100,1308,"StudyProc5","Honest - ?","TRUTH",9182
"D_JOL A 2",129,1,"BlockProc2","Block2",71,"Sleep - Nap","B",39,99,4310,"StudyProc5","Sleep - ?","NAP",2140
"D_JOL A 2",129,1,"BlockProc2","Block2",54,"Fight - Brawl","B",40,76,4682,"StudyProc5","Fight - ?","BRAWL",3621
"D_JOL A 2",129,1,"BlockProc2","Block2",21,"Razor - Shave","S",41,100,2173,"StudyProc5","Razor - ?","SHAVE",1753
"D_JOL A 2",129,1,"BlockProc2","Block2",74,"Rights - Equal","S",42,100,3309,"StudyProc5","Rights - ?","EQUAL",2970
"D_JOL A 2",129,1,"BlockProc2","Block2",60,"Mason - Jar","S",43,100,3701,"StudyProc5","Mason - ?","JAR",1728
"D_JOL A 2",129,1,"BlockProc2","Block2",76,"Candle - Wax","S",44,90,3385,"StudyProc5","Candle - ?","WAX",1773
"D_JOL A 2",129,1,"BlockProc2","Block2",20,"Wrist - Bracelet","S",45,100,1993,"StudyProc5","Wrist - ?","BRACELET",3410
