"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Procedure.Trial.","Recall_prompt","Response","Response_RT"
"D_JOL A 2",133,1,"BlockProc2","Block2",20,"Candle - Wax","S",44,"100",4678,"StudyProc5","Candle - ?","wax",3221
"D_JOL A 2",133,1,"BlockProc2","Block2",53,"Wrist - Bracelet","S",45,"88",2762,"StudyProc5","Wrist - ?","band",3745
"D_JOL A 2",133,1,"BlockProc2","Block2",31,"Element - Carbon","S",46,"74",3304,"StudyProc5","Element - ?","chemical",8499
"D_JOL A 2",133,1,"BlockProc2","Block2",70,"Gone - Away","S",47,"34",3674,"StudyProc5","Gone - ?","leave",4452
"D_JOL A 2",133,1,"BlockProc2","Block2",67,"Water - Drink","S",48,"90",3029,"StudyProc5","Water","drink",3233
"D_JOL A 2",133,1,"BlockProc2","Block2",7,"Earth - Ground","S",49,"22",9009,"StudyProc5","Earth - ?","round",3846
"D_JOL A 2",133,1,"BlockProc2","Block2",77,"Alone - Lonely","S",50,"100",6594,"StudyProc5","Alone - ?","empty",5228
"D_JOL A 2",133,1,"BlockProc2","Block2",78,"Dry - Wet","S",51,"78",2223,"StudyProc5","Dry - ?","wet",2395
"D_JOL A 2",133,1,"BlockProc2","Block2",22,"Safety - Seatbelt","S",52,"97",1803,"StudyProc5","Safety - ?","blanket",13441
"D_JOL A 2",133,1,"BlockProc2","Block2",42,"Truth - Lie","S",53,"43",2335,"StudyProc5","Truth - ?","honest",8661
"D_JOL A 2",133,1,"BlockProc2","Block2",9,"Phone - Communication","S",54,"53",2256,"StudyProc5","Phone - ?","number",3204
"D_JOL A 2",133,1,"BlockProc2","Block2",82,"Rod - Reel","S",55,"95",1721,"StudyProc5","Rod - ?","reel",2846
"D_JOL A 2",133,1,"BlockProc2","Block2",54,"Flea - Tick","S",56,"88",2174,"StudyProc5","Flea - ?","tick",2947
"D_JOL A 2",133,1,"BlockProc2","Block2",17,"Loud - Noise","S",57,"85",3099,"StudyProc5","Loud - ?","proud",9744
"D_JOL A 2",133,1,"BlockProc2","Block2",60,"Own - Have","S",58,"98",2486,"StudyProc5","Own - ?","buy",4836
"D_JOL A 2",133,1,"BlockProc2","Block2",76,"Tantrum - Temper","S",59,"74",3891,"StudyProc5","Tantrum - ?","cry",9454
"D_JOL A 2",133,1,"BlockProc2","Block2",11,"Sun - Tan","S",60,"65",2831,"StudyProc5","Sun - ?","moon",3353
"D_JOL A 2",133,1,"BlockProc2","Block2",79,"Justice - Maroon","U",61,"59",3364,"StudyProc5","Justice - ?","law",4182
"D_JOL A 2",133,1,"BlockProc2","Block2",51,"Stretch - Cloth","U",62,"98",2177,"StudyProc5","Stretch - ?","pull",3493
"D_JOL A 2",133,1,"BlockProc2","Block2",58,"Give - Steak","U",63,"56",4012,"StudyProc5","Give - ?","take",2919
"D_JOL A 2",133,1,"BlockProc2","Block2",49,"Maze - Election","U",64,"98",1444,"StudyProc5","Maze - ?","tunnel",5939
"D_JOL A 2",133,1,"BlockProc2","Block2",30,"Meat - Obtain","U",65,"74",4321,"StudyProc5","Vehicle - ?","car",2396
"D_JOL A 2",133,1,"BlockProc2","Block2",74,"Crackle - Able","U",66,"12",3153,"StudyProc5","Meat - ?","burger",9104
"D_JOL A 2",133,1,"BlockProc2","Block2",46,"Shell - Snake","U",67,"99",2059,"StudyProc5","Crackle - ?","break",7731
"D_JOL A 2",133,1,"BlockProc2","Block2",41,"Listen - Fiction","U",68,"69",5216,"StudyProc5","Shell - ?","sea",3450
"D_JOL A 2",133,1,"BlockProc2","Block2",33,"Keys - Joke","U",69,"99",3384,"StudyProc5","Listen - ?","tlk",5857
"D_JOL A 2",133,1,"BlockProc2","Block2",55,"Cake - Clothes","U",70,"99",3136,"StudyProc5","Keys - ?","lock",5943
"D_JOL A 2",133,1,"BlockProc2","Block2",16,"Name - Hate","U",71,"89",3620,"StudyProc5","Cake - ?","pie",4729
"D_JOL A 2",133,1,"BlockProc2","Block2",83,"Fuzzy - Bang","U",72,"95",2612,"StudyProc5","Name - ?","number",11417
"D_JOL A 2",133,1,"BlockProc2","Block2",40,"Moat - Clear","U",73,"23",5081,"StudyProc5","Fuzzy - ?","soft",3568
"D_JOL A 2",133,1,"BlockProc2","Block2",39,"Lease - Toil","U",74,"76",2845,"StudyProc5","Moat - ?","boat",4391
"D_JOL A 2",133,1,"BlockProc2","Block2",19,"Loan - Sign","U",75,"",1702,"StudyProc5","Lease - ?","buy",3936
"D_JOL A 2",133,1,"BlockProc2","Block2",32,"Both - Ounce","U",76,"81",3731,"StudyProc5","Loan - ?","money",3204
"D_JOL A 2",133,1,"BlockProc2","Block2",44,"Temperature - Morning","U",77,"69",3162,"StudyProc5","Both - ?","two",4839
"D_JOL A 2",133,1,"BlockProc2","Block2",47,"Mirror - Children","U",78,"10",4484,"StudyProc5","Temperature - ?","cold",2261
"D_JOL A 2",133,1,"BlockProc2","Block2",63,"Main - Scar","U",79,"44",4200,"StudyProc5","Mirror - ?","sellf",3206
"D_JOL A 2",133,1,"BlockProc2","Block2",38,"Charm - Vehicle","U",80,"78",2288,"StudyProc5","Main - ?","side",8101
"D_JOL A 2",137,1,"BlockProc2","Block2",76,"Extension - Long","F",1,"23",3322,"StudyProc5","Extension - ?","deadline",3587
"D_JOL A 2",137,1,"BlockProc2","Block2",56,"Clue - Game","F",2,"0",2689,"StudyProc5","Clue - ?","mystery",3695
"D_JOL A 2",137,1,"BlockProc2","Block2",21,"Cactus - Plant","F",3,"50",5016,"StudyProc5","Cactus - ?","palnt",2285
"D_JOL A 2",137,1,"BlockProc2","Block2",51,"Shoelace - Tie","F",4,"0",1809,"StudyProc5","Shoelace - ?","legs",4637
"D_JOL A 2",137,1,"BlockProc2","Block2",52,"Detective - Mystery","F",5,"34",3977,"StudyProc5","Detective - ?","mystery",3266
"D_JOL A 2",137,1,"BlockProc2","Block2",50,"Adjourn - End","F",6,"13",5187,"StudyProc5","Adjourn - ?","join",3594
"D_JOL A 2",137,1,"BlockProc2","Block2",10,"Furry - Dog","F",7,"100",2683,"StudyProc5","Furry - ?","dog",1941
"D_JOL A 2",137,1,"BlockProc2","Block2",54,"Litter - Trash","F",8,"34",6428,"StudyProc5","Litter - ?","waste",5028
"D_JOL A 2",137,1,"BlockProc2","Block2",74,"Cherry - Red","F",9,"45",3926,"StudyProc5","Cherry - ?","red",1642
"D_JOL A 2",137,1,"BlockProc2","Block2",78,"Scalp - Head","F",10,"9",2118,"StudyProc5","Scalp - ?","head",2302
"D_JOL A 2",137,1,"BlockProc2","Block2",85,"Driver - Car","F",11,"",3496,"StudyProc5","Driver - ?","truck",4518
"D_JOL A 2",137,1,"BlockProc2","Block2",28,"Chop - Cut","F",12,"8",938,"StudyProc5","Chop - ?","meat",2360
"D_JOL A 2",137,1,"BlockProc2","Block2",33,"Mule - Donkey","F",13,"4",5268,"StudyProc5","Mule - ?","donkey",2878
"D_JOL A 2",137,1,"BlockProc2","Block2",75,"Document - Paper","F",14,"21",3686,"StudyProc5","Document - ?","paper",2749
"D_JOL A 2",137,1,"BlockProc2","Block2",22,"Incense - Smell","F",15,"44",5507,"StudyProc5","Incense - ?","smell",2519
"D_JOL A 2",137,1,"BlockProc2","Block2",84,"Dine - Eat","F",16,"4",5764,"StudyProc5","Dine - ?","reaturant",4485
"D_JOL A 2",137,1,"BlockProc2","Block2",59,"Shears - Scissors","F",17,"14",4449,"StudyProc5","Shears - ?","scissors",5401
"D_JOL A 2",137,1,"BlockProc2","Block2",79,"Feud - Fight","F",18,"7",2965,"StudyProc5","Feud - ?","fight",2850
"D_JOL A 2",137,1,"BlockProc2","Block2",7,"Chill - Cold","F",19,"67",4672,"StudyProc5","Chill - ?","hot",3004
"D_JOL A 2",137,1,"BlockProc2","Block2",8,"Affection - Love","F",20,"9",2913,"StudyProc5","Affection - ?","love",2130
"D_JOL A 2",137,1,"BlockProc2","Block2",66,"Turn - Flip","B",21,"13",5926,"StudyProc5","Turn - ?","table",3712
"D_JOL A 2",137,1,"BlockProc2","Block2",47,"Car - Windshield","B",22,"7",4776,"StudyProc5","Car - ?","driver",4814
"D_JOL A 2",137,1,"BlockProc2","Block2",30,"Bad - Villain","B",23,"67",3709,"StudyProc5","Bad - ?","smell",4131
"D_JOL A 2",137,1,"BlockProc2","Block2",37,"Bird - Penguin","B",24,"4",14291,"StudyProc5","Bird - ?","penguin",9994
"D_JOL A 2",137,1,"BlockProc2","Block2",45,"Star - Actress","B",25,"54",2905,"StudyProc5","Star - ?","studded",3222
"D_JOL A 2",137,1,"BlockProc2","Block2",29,"Thread - Thimble","B",26,"0",4117,"StudyProc5","Thread - ?","muffelr",7112
"D_JOL A 2",137,1,"BlockProc2","Block2",81,"Even - Revenge","B",27,"6",2818,"StudyProc5","Even - ?","odd",2137
"D_JOL A 2",137,1,"BlockProc2","Block2",62,"Pop - Balloon","B",28,"67",3189,"StudyProc5","Pop - ?","up",2723
"D_JOL A 2",137,1,"BlockProc2","Block2",69,"Fruit - Strawberry","B",29,"0",1305,"StudyProc5","Fruit - ?","orange",5195
"D_JOL A 2",137,1,"BlockProc2","Block2",72,"Best - Favorite","B",30,"0",4818,"StudyProc5","Best - ?","friend",2927
"D_JOL A 2",137,1,"BlockProc2","Block2",23,"Cat - Panther","B",31,"34",5565,"StudyProc5","Cat - ?","panther",5689
"D_JOL A 2",137,1,"BlockProc2","Block2",58,"Glass - Breakable","B",32,"4",1627,"StudyProc5","Glass - ?","breakable",3927
"D_JOL A 2",137,1,"BlockProc2","Block2",34,"Dead - Coffin","B",33,"100",1230,"StudyProc5","Dead - ?","ccoffin",3178
"D_JOL A 2",137,1,"BlockProc2","Block2",44,"Plane - Aircraft","B",34,"24",2998,"StudyProc5","Plane - ?","aircraft",5997
"D_JOL A 2",137,1,"BlockProc2","Block2",67,"Fish - Sardine","B",35,"13",5897,"StudyProc5","Fish - ?","sardines",5884
"D_JOL A 2",137,1,"BlockProc2","Block2",64,"Baseball - League","B",36,"18",5318,"StudyProc5","Baseball - ?","bat",2020
"D_JOL A 2",137,1,"BlockProc2","Block2",16,"Money - Banker","B",37,"67",2210,"StudyProc5","Money - ?","monkey",4212
"D_JOL A 2",137,1,"BlockProc2","Block2",83,"Honest - Truthful","B",38,"0",1524,"StudyProc5","Honest - ?","person",2989
"D_JOL A 2",137,1,"BlockProc2","Block2",31,"Sleep - Nap","B",39,"35",4409,"StudyProc5","Sleep - ?","awake",3871
"D_JOL A 2",137,1,"BlockProc2","Block2",6,"Fight - Brawl","B",40,"45",3634,"StudyProc5","Fight - ?","brawl",2942
"D_JOL A 2",137,1,"BlockProc2","Block2",20,"Razor - Shave","S",41,"1",2467,"StudyProc5","Razor - ?","shave",3003
"D_JOL A 2",137,1,"BlockProc2","Block2",35,"Rights - Equal","S",42,"16",3214,"StudyProc5","Rights - ?","equal",3525
"D_JOL A 2",137,1,"BlockProc2","Block2",14,"Mason - Jar","S",43,"0",1452,"StudyProc5","Mason - ?","ball",5784
"D_JOL A 2",137,1,"BlockProc2","Block2",32,"Candle - Wax","S",44,"25",3801,"StudyProc5","Candle - ?","holder",3399
"D_JOL A 2",137,1,"BlockProc2","Block2",73,"Wrist - Bracelet","S",45,"16",6152,"StudyProc5","Wrist - ?","watch",2701
"D_JOL A 2",137,1,"BlockProc2","Block2",26,"Element - Carbon","S",46,"0",3450,"StudyProc5","Element - ?","carbon",5342
"D_JOL A 2",137,1,"BlockProc2","Block2",24,"Gone - Away","S",47,"34",2723,"StudyProc5","Gone - ?","ran",4081
"D_JOL A 2",137,1,"BlockProc2","Block2",17,"Water - Drink","S",48,"100",1614,"StudyProc5","Water","drink",4027
"D_JOL A 2",137,1,"BlockProc2","Block2",25,"Earth - Ground","S",49,"22",4411,"StudyProc5","Earth - ?","ground",3414
"D_JOL A 2",137,1,"BlockProc2","Block2",46,"Alone - Lonely","S",50,"18",3378,"StudyProc5","Alone - ?","lonely",5156
"D_JOL A 2",137,1,"BlockProc2","Block2",61,"Dry - Wet","S",51,"89",1891,"StudyProc5","Dry - ?","temperature",7034
"D_JOL A 2",137,1,"BlockProc2","Block2",15,"Safety - Seatbelt","S",52,"30",3666,"StudyProc5","Safety - ?","belt",3376
"D_JOL A 2",137,1,"BlockProc2","Block2",53,"Truth - Lie","S",53,"18",5667,"StudyProc5","Truth - ?","lies",3464
"D_JOL A 2",137,1,"BlockProc2","Block2",82,"Phone - Communication","S",54,"0",6195,"StudyProc5","Phone - ?","call",2125
"D_JOL A 2",137,1,"BlockProc2","Block2",55,"Rod - Reel","S",55,"0",1872,"StudyProc5","Rod - ?","hit",2167
"D_JOL A 2",137,1,"BlockProc2","Block2",36,"Flea - Tick","S",56,"68",2973,"StudyProc5","Flea - ?","scratch",8731
"D_JOL A 2",137,1,"BlockProc2","Block2",40,"Loud - Noise","S",57,"78",2486,"StudyProc5","Loud - ?","noise",3167
"D_JOL A 2",137,1,"BlockProc2","Block2",57,"Own - Have","S",58,"3",1483,"StudyProc5","Own - ?","borrow",5127
"D_JOL A 2",137,1,"BlockProc2","Block2",11,"Tantrum - Temper","S",59,"67",3493,"StudyProc5","Tantrum - ?","fight",4697
"D_JOL A 2",137,1,"BlockProc2","Block2",70,"Sun - Tan","S",60,"0",2062,"StudyProc5","Sun - ?","tan",3023
"D_JOL A 2",137,1,"BlockProc2","Block2",49,"Justice - Maroon","U",61,"0",1477,"StudyProc5","Justice - ?","right",4657
"D_JOL A 2",137,1,"BlockProc2","Block2",48,"Stretch - Cloth","U",62,"0",2154,"StudyProc5","Stretch - ?","out",2566
"D_JOL A 2",137,1,"BlockProc2","Block2",39,"Give - Steak","U",63,"0",1117,"StudyProc5","Give - ?","take",2376
"D_JOL A 2",137,1,"BlockProc2","Block2",68,"Maze - Election","U",64,"0",1075,"StudyProc5","Maze - ?","terror",5255
"D_JOL A 2",137,1,"BlockProc2","Block2",27,"Meat - Obtain","U",65,"0",1779,"StudyProc5","Vehicle - ?","safety",3617
"D_JOL A 2",137,1,"BlockProc2","Block2",65,"Crackle - Able","U",66,"0",2015,"StudyProc5","Meat - ?","eat",3232
"D_JOL A 2",137,1,"BlockProc2","Block2",12,"Shell - Snake","U",67,"0",2615,"StudyProc5","Crackle - ?","sound",5967
"D_JOL A 2",137,1,"BlockProc2","Block2",13,"Listen - Fiction","U",68,"0",1336,"StudyProc5","Shell - ?","snake",3224
"D_JOL A 2",137,1,"BlockProc2","Block2",19,"Keys - Joke","U",69,"0",1130,"StudyProc5","Listen - ?","hear",2349
"D_JOL A 2",137,1,"BlockProc2","Block2",41,"Cake - Clothes","U",70,"0",1009,"StudyProc5","Keys - ?","lock",4760
"D_JOL A 2",137,1,"BlockProc2","Block2",42,"Name - Hate","U",71,"0",1036,"StudyProc5","Cake - ?","clothes",4673
"D_JOL A 2",137,1,"BlockProc2","Block2",43,"Fuzzy - Bang","U",72,"15",1875,"StudyProc5","Name - ?","caste",5394
"D_JOL A 2",137,1,"BlockProc2","Block2",60,"Moat - Clear","U",73,"0",1460,"StudyProc5","Fuzzy - ?","bright",3732
"D_JOL A 2",137,1,"BlockProc2","Block2",38,"Lease - Toil","U",74,"0",2889,"StudyProc5","Moat - ?","lake",7188
"D_JOL A 2",137,1,"BlockProc2","Block2",71,"Loan - Sign","U",75,"0",1192,"StudyProc5","Lease - ?","hold",3026
"D_JOL A 2",137,1,"BlockProc2","Block2",18,"Both - Ounce","U",76,"0",1297,"StudyProc5","Loan - ?","bank",2381
"D_JOL A 2",137,1,"BlockProc2","Block2",9,"Temperature - Morning","U",77,"0",3043,"StudyProc5","Both - ?","never",3028
"D_JOL A 2",137,1,"BlockProc2","Block2",80,"Mirror - Children","U",78,"8",3113,"StudyProc5","Temperature - ?","morning",3808
"D_JOL A 2",137,1,"BlockProc2","Block2",77,"Main - Scar","U",79,"0",1651,"StudyProc5","Mirror - ?","break",2645
"D_JOL A 2",137,1,"BlockProc2","Block2",63,"Charm - Vehicle","U",80,"23",5671,"StudyProc5","Main - ?","road",2972
"D_JOL B 2",130,1,"BlockProc1","Block1",15,"Delinquent - Bad","F",1,"85",3649,"StudyProc3","Delinquent - ?","BAD",1514
"D_JOL B 2",130,1,"BlockProc1","Block1",20,"Digestion - Stomach","F",2,"100",3266,"StudyProc3","Digestion - ?","STOMACH",3057
"D_JOL B 2",130,1,"BlockProc1","Block1",38,"Wage - Money","F",3,"83",7620,"StudyProc3","Wage - ?","PAY",4003
"D_JOL B 2",130,1,"BlockProc1","Block1",29,"Chisel - Hammer","F",4,"40",3461,"StudyProc3","Chisel - ?","HAMMER",2421
"D_JOL B 2",130,1,"BlockProc1","Block1",85,"Editor - News","F",5,"64",5038,"StudyProc3","Editor - ?","NEWS",1879
"D_JOL B 2",130,1,"BlockProc1","Block1",48,"Hornet - Sting","F",6,"77",2504,"StudyProc3","Hornet - ?","STING",2240
"D_JOL B 2",130,1,"BlockProc1","Block1",61,"Bitter - Cold","F",7,"99",1959,"StudyProc3","Bitter - ?","MAD",2494
"D_JOL B 2",130,1,"BlockProc1","Block1",57,"Root - Plant","F",8,"70",3553,"StudyProc3","Root - ?","PLANT",1806
"D_JOL B 2",130,1,"BlockProc1","Block1",74,"Swan - Bird","F",9,"87",12039,"StudyProc3","Swan - ?","BIRD",2840
"D_JOL B 2",130,1,"BlockProc1","Block1",76,"Paw - Dog","F",10,"100",1645,"StudyProc3","Paw - ?","DOG",3808
"D_JOL B 2",130,1,"BlockProc1","Block1",39,"Way - Out","F",11,"50",4606,"StudyProc3","Way - ?","UP",1882
"D_JOL B 2",130,1,"BlockProc1","Block1",22,"Hygiene - Clean","F",12,"89",3892,"StudyProc3","Hygiene - ?","CLEAN",1776
"D_JOL B 2",130,1,"BlockProc1","Block1",53,"Bridge - Water","F",13,"100",2036,"StudyProc3","Bridge - ?","CAR",2966
"D_JOL B 2",130,1,"BlockProc1","Block1",84,"Geology - Rock","F",14,"56",2847,"StudyProc3","Geology - ?","ROCK",2129
"D_JOL B 2",130,1,"BlockProc1","Block1",25,"Revolution - War","F",15,"88",6256,"StudyProc3","Revolution - ?","WAR",3297
"D_JOL B 2",130,1,"BlockProc1","Block1",23,"Discussion - Talk","F",16,"77",4163,"StudyProc3","Discussion - ?","TALK",2243
"D_JOL B 2",130,1,"BlockProc1","Block1",7,"Herd - Cow","F",17,"40",3592,"StudyProc3","Herd - ?","COWS",1832
"D_JOL B 2",130,1,"BlockProc1","Block1",59,"Credit - Card","F",18,"100",1898,"StudyProc3","Credit - ?","CARD",1717
"D_JOL B 2",130,1,"BlockProc1","Block1",72,"Orchid - Flower","F",19,"69",5888,"StudyProc3","Orchid - ?","FLOWER",2329
"D_JOL B 2",130,1,"BlockProc1","Block1",42,"Tuna -  Fish","F",20,"100",2240,"StudyProc3","Tuna - ?","FISH",1562
"D_JOL B 2",130,1,"BlockProc1","Block1",83,"Full - Enough","B",21,"80",2565,"StudyProc3","Full - ?","SATIFISHED",5459
"D_JOL B 2",130,1,"BlockProc1","Block1",35,"Drink - Sip","B",22,"67",4521,"StudyProc3","Drink - ?","SIP",3683
"D_JOL B 2",130,1,"BlockProc1","Block1",14,"Dark - Cave","B",23,"60",2836,"StudyProc3","Dark - ?","NIGHT",1843
"D_JOL B 2",130,1,"BlockProc1","Block1",65,"Take - Seize","B",24,"100",2248,"StudyProc3","Take - ?","OBTAIN",3038
"D_JOL B 2",130,1,"BlockProc1","Block1",19,"Height - Growth","B",25,"50",5105,"StudyProc3","Height - ?","GROWTH",3401
"D_JOL B 2",130,1,"BlockProc1","Block1",36,"Sentence - Word","B",26,"53",6350,"StudyProc3","Sentence - ?","WORDS",2719
"D_JOL B 2",130,1,"BlockProc1","Block1",41,"Bug - Wasp","B",27,"60",4284,"StudyProc3","Bug - ?","SPRAY",3822
"D_JOL B 2",130,1,"BlockProc1","Block1",34,"Math - Division","B",28,"80",6414,"StudyProc3","Math - ?","ADDITON",5084
"D_JOL B 2",130,1,"BlockProc1","Block1",43,"Law - Attorney","B",29,"98",3380,"StudyProc3","Law - ?","ATTONRETY",4818
"D_JOL B 2",130,1,"BlockProc1","Block1",77,"Great - Fantastic","B",30,"80",5690,"StudyProc3","Great - ?","HAPPINESS",4774
"D_JOL B 2",130,1,"BlockProc1","Block1",69,"Key - Latch","B",31,"34",4341,"StudyProc3","Key - ?","LATCH",2571
"D_JOL B 2",130,1,"BlockProc1","Block1",67,"Hot - Chili","B",32,"40",3586,"StudyProc3","Hot - ?","STEMMY",9003
"D_JOL B 2",130,1,"BlockProc1","Block1",60,"Ball - Racket","B",33,"7",3879,"StudyProc3","Ball - ?","PARK",4546
"D_JOL B 2",130,1,"BlockProc1","Block1",78,"Work - Chore","B",34,"2",2601,"StudyProc3","Work - ?","JOB",3591
"D_JOL B 2",130,1,"BlockProc1","Block1",56,"Hunger - Famine","B",35,"92",5097,"StudyProc3","Hunger - ?","FAMINE",2408
"D_JOL B 2",130,1,"BlockProc1","Block1",17,"Sleep - Drowsy","B",36,"59",4871,"StudyProc3","Sleep - ?","NAP",1883
"D_JOL B 2",130,1,"BlockProc1","Block1",75,"Smell - Stench","B",37,"100",2302,"StudyProc3","Smell - ?","STENCH",2108
"D_JOL B 2",130,1,"BlockProc1","Block1",55,"Clothes - Attire","B",38,"88",6503,"StudyProc3","Clothes - ?","SHIRT",3213
"D_JOL B 2",130,1,"BlockProc1","Block1",45,"Plane - Pilot","B",39,"84",6326,"StudyProc3","Plane - ?","CRASH",5159
"D_JOL B 2",130,1,"BlockProc1","Block1",8,"Fire - Blaze","B",40,"77",3080,"StudyProc3","Fire - ?","HYDERNT",3383
"D_JOL B 2",130,1,"BlockProc1","Block1",64,"Due - Assignment","S",41,"100",3202,"StudyProc3","Due - ?","ASSIGMNET",3065
"D_JOL B 2",130,1,"BlockProc1","Block1",44,"Number - Amount","S",42,"68",8387,"StudyProc3","Number - ?","LETTER",3879
"D_JOL B 2",130,1,"BlockProc1","Block1",11,"Location - Site","S",43,"65",3338,"StudyProc3","Location - ?","SIT",1314
"D_JOL B 2",130,1,"BlockProc1","Block1",24,"Dump - Waste","S",44,"80",5688,"StudyProc3","Dump - ?","TOSS",2743
"D_JOL B 2",130,1,"BlockProc1","Block1",79,"Trial - Jury","S",45,"78",2505,"StudyProc3","Trial - ?","JURY",1754
"D_JOL B 2",130,1,"BlockProc1","Block1",33,"Architecture - Design","S",46,"96",4063,"StudyProc3","Architecture - ?","BUILD",9611
"D_JOL B 2",130,1,"BlockProc1","Block1",49,"Grill -Bar","S",47,"69",3365,"StudyProc3","Grill - ?","BAR",2353
"D_JOL B 2",130,1,"BlockProc1","Block1",10,"Kidney - Liver","S",48,"70",3396,"StudyProc3","Kidney - ?","LIVER",1827
"D_JOL B 2",130,1,"BlockProc1","Block1",68,"Begin - End","S",49,"91",5898,"StudyProc3","Begin - ?","END",1364
"D_JOL B 2",130,1,"BlockProc1","Block1",52,"Blow - Wind","S",50,"100",3679,"StudyProc3","Blow - ?","WIND",5327
"D_JOL B 2",130,1,"BlockProc1","Block1",21,"Pop - Soda","S",51,"98",2816,"StudyProc3","Pop - ?","SODA",2100
"D_JOL B 2",130,1,"BlockProc1","Block1",66,"Wine - Cheese","S",52,"86",4798,"StudyProc3","Wine - ?","CHEESE",1925
"D_JOL B 2",130,1,"BlockProc1","Block1",31,"Bathroom - Toilet","S",53,"100",2509,"StudyProc3","Bathroom - ?","TOLIET",3027
"D_JOL B 2",130,1,"BlockProc1","Block1",47,"Choice - Decision","S",54,"26",1630,"StudyProc3","Choice - ?","DESTINATION",4686
"D_JOL B 2",130,1,"BlockProc1","Block1",70,"Shoe - Foot","S",55,"39",3072,"StudyProc3","Shoe - ?","LACE",2304
"D_JOL B 2",130,1,"BlockProc1","Block1",37,"Lettuce - Salad","S",56,"84",3984,"StudyProc3","Lettuce - ?","SALAD",2213
"D_JOL B 2",130,1,"BlockProc1","Block1",16,"Past - Future","S",57,"90",3391,"StudyProc3","Past - ?","FUTURE",2235
"D_JOL B 2",130,1,"BlockProc1","Block1",58,"Honey - Bee","S",58,"100",1833,"StudyProc3","Honey - ?","BEE",1425
"D_JOL B 2",130,1,"BlockProc1","Block1",51,"Baby - Child","S",59,"99",3571,"StudyProc3","Baby - ?","CHILDREN",12841
"D_JOL B 2",130,1,"BlockProc1","Block1",81,"Circle - Round","S",60,"60",3730,"StudyProc3","Circle - ?","ROUND",1735
"D_JOL B 2",130,1,"BlockProc1","Block1",54,"Pusher - Clutter","U",61,"2",3109,"StudyProc3","Pusher - ?","FALL",4135
"D_JOL B 2",130,1,"BlockProc1","Block1",80,"Dietary - Sacking","U",62,"10",3315,"StudyProc3","Dietary - ?","SACKNESS",4758
"D_JOL B 2",130,1,"BlockProc1","Block1",62,"Park - Hungry","U",63,"65",2230,"StudyProc3","Park - ?","PLAY",3045
"D_JOL B 2",130,1,"BlockProc1","Block1",13,"Lift - Woman","U",64,"20",5124,"StudyProc3","Lift - ?","WOMAN",3195
"D_JOL B 2",130,1,"BlockProc1","Block1",9,"Soon - Belt","U",65,"55",3368,"StudyProc3","Soon - ?","AFTER",2065
"D_JOL B 2",130,1,"BlockProc1","Block1",73,"Discover - Floor","U",66,"5",1911,"StudyProc3","Discover - ?","UPON",2984
"D_JOL B 2",130,1,"BlockProc1","Block1",26,"Death - Business","U",67,"23",1820,"StudyProc3","Death - ?","COFFIN",4455
"D_JOL B 2",130,1,"BlockProc1","Block1",18,"Debate - Sight","U",68,"10",2978,"StudyProc3","Debate - ?","WORDS",7616
"D_JOL B 2",130,1,"BlockProc1","Block1",46,"Artery - Bronze","U",69,"1",1502,"StudyProc3","Artery - ?","KINDEY",7168
"D_JOL B 2",130,1,"BlockProc1","Block1",50,"Fix - Hand","U",70,"53",3984,"StudyProc3","Fix - ?","HAND",3941
"D_JOL B 2",130,1,"BlockProc1","Block1",82,"Machine - Position","U",71,"1",4717,"StudyProc3","Machine - ?","POSITION",4824
"D_JOL B 2",130,1,"BlockProc1","Block1",63,"Happy - Car","U",72,"3",1852,"StudyProc3","Happy - ?","JOYFUL",6879
"D_JOL B 2",130,1,"BlockProc1","Block1",30,"Allow - Tuck","U",73,"1",1674,"StudyProc3","Allow - ?","BEGIN",4495
"D_JOL B 2",130,1,"BlockProc1","Block1",12,"Art - Lion","U",74,"34",2411,"StudyProc3","Art - ?","LION",6126
"D_JOL B 2",130,1,"BlockProc1","Block1",71,"Strong - Accident","U",75,"1",1243,"StudyProc3","Strong - ?","MAN",3712
"D_JOL B 2",130,1,"BlockProc1","Block1",40,"Sugar - Riddle","U",76,"4",2783,"StudyProc3","Sugar - ?","SWEET",2747
"D_JOL B 2",130,1,"BlockProc1","Block1",27,"Valley - Add","U",77,"2",2526,"StudyProc3","Valley - ?","RUN",2253
"D_JOL B 2",130,1,"BlockProc1","Block1",28,"Cash - Would","U",78,"15",3650,"StudyProc3","Cash - ?","MACHINE",7196
"D_JOL B 2",130,1,"BlockProc1","Block1",32,"Hide - Sick","U",79,"30",3639,"StudyProc3","Hide - ?","SEEK",4230
"D_JOL B 2",130,1,"BlockProc1","Block1",6,"King - Vase","U",80,"60",1298,"StudyProc3","King - ?","ARTHURS",7361
"D_JOL B 2",134,1,"BlockProc1","Block1",7,"Delinquent - Bad","F",1,"80",4188,"StudyProc3","Delinquent - ?","bad",2444
"D_JOL B 2",134,1,"BlockProc1","Block1",62,"Digestion - Stomach","F",2,"93",2484,"StudyProc3","Digestion - ?","stomach",5367
"D_JOL B 2",134,1,"BlockProc1","Block1",14,"Wage - Money","F",3,"100",2906,"StudyProc3","Wage - ?","money",2632
"D_JOL B 2",134,1,"BlockProc1","Block1",37,"Chisel - Hammer","F",4,"0",752,"StudyProc3","Chisel - ?","hammer",6956
