ExperimentName,Subject,Session,Procedure[Block],Running[Block],Trial,Block1ITEMS,Block2ITEMS,cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,Rword2.RT,Procedure[Trial]
D_JOL B 2,130,1,BlockProc2,Block2,6,,66,Crackle - Able,U,66,,,60,2843,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,7,,68,Listen - Fiction,U,68,,,30,4727,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,8,,57,Loud - Noise,S,57,,,65,6480,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,9,,79,Main - Scar,U,79,,,40,3138,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,10,,60,Sun - Tan,S,60,,,100,4763,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,11,,51,Dry - Wet,S,51,,,89,5752,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,12,,3,Cactus - Plant,F,3,,,92,5243,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,13,,1,Extension - Long,F,1,,,82,8402,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,14,,13,Mule - Donkey,F,13,,,100,3517,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,15,,75,Loan - Sign,U,75,,,25,4135,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,16,,53,Truth - Lie,S,53,,,88,6685,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,17,,8,Litter - Trash,F,8,,,91,4510,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,18,,11,Driver - Car,F,11,,,75,3318,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,19,,42,Rights - Equal,S,42,,,84,6209,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,20,,21,Turn - Flip,B,21,,,20,4791,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,21,,14,Document - Paper,F,14,,,45,3752,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,22,,63,Give - Steak,U,63,,,32,3710,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,23,,29,Fruit - Strawberry,B,29,,,50,3082,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,24,,25,Star - Actress,B,25,,,68,5240,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,25,,12,Chop - Cut,F,12,,,79,5620,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,26,,78,Mirror - Children,U,78,,,34,3290,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,27,,45,Wrist - Bracelet,S,45,,,40,7723,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,28,,33,Dead - Coffin,B,33,,,96,5845,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,29,,72,Fuzzy - Bang,U,72,,,15,3640,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,30,,32,Glass - Breakable,B,32,,,56,3674,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,31,,67,Shell - Snake,U,67,,,35,7426,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,32,,7,Furry - Dog,F,7,,,76,2690,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,33,,10,Scalp - Head,F,10,,,90,5815,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,34,,20,Affection - Love,F,20,,,98,3561,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,35,,43,Mason - Jar,S,43,,,81,4784,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,36,,48,Water - Drink,S,48,,,100,9605,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,37,,70,Cake - Clothes,U,70,,,12,2136,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,38,,47,Gone - Away,S,47,,,71,4911,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,39,,9,Cherry - Red,F,9,,,85,3223,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,40,,56,Flea - Tick,S,56,,,79,6896,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,41,,61,Justice - Maroon,U,61,,,21,5354,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,42,,46,Element - Carbon,S,46,,,55,3417,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,43,,2,Clue - Game,F,2,,,67,3600,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,44,,18,Feud - Fight,F,18,,,69,5232,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,45,,52,Safety - Seatbelt,S,52,,,83,4176,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,46,,71,Name - Hate,U,71,,,10,1859,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,47,,23,Bad - Villain,B,23,,,60,5133,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,48,,54,Phone - Communication,S,54,,,63,5262,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,49,,24,Bird - Penguin,B,24,,,54,14385,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,50,,49,Earth - Ground,S,49,,,50,5408,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,51,,55,Rod - Reel,S,55,,,5,3593,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,52,,76,Both - Ounce,U,76,,,1,3371,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,53,,4,Shoelace - Tie,F,4,,,10,3527,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,54,,62,Stretch - Cloth,U,62,,,20,5189,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,55,,26,Thread - Thimble,B,26,,,59,4889,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,56,,65,Meat - Obtain,U,65,,,30,3218,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,57,,50,Alone - Lonely,S,50,,,67,5904,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,58,,35,Fish - Sardine,B,35,,,70,7765,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,59,,5,Detective - Mystery,F,5,,,75,5032,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,60,,73,Moat - Clear,U,73,,,10,2409,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,61,,16,Dine - Eat,F,16,,,90,3407,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,62,,19,Chill - Cold,F,19,,,80,3443,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,63,,40,Fight - Brawl,B,40,,,74,8396,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,64,,28,Pop - Balloon,B,28,,,60,3942,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,65,,44,Candle - Wax,S,44,,,82,11134,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,66,,31,Cat - Panther,B,31,,,86,4582,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,67,,6,Adjourn - End,F,6,,,87,4610,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,68,,69,Keys - Joke,U,69,,,4,3460,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,69,,39,Sleep - Nap,B,39,,,100,1726,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,70,,37,Money - Banker,B,37,,,60,2997,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,71,,34,Plane - Aircraft,B,34,,,54,3461,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,72,,30,Best - Favorite,B,30,,,95,9429,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,73,,59,Tantrum - Temper,S,59,,,99,3918,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,74,,41,Razor - Shave,S,41,,,94,4527,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,75,,17,Shears - Scissors,F,17,,,88,8974,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,76,,36,Baseball - League,B,36,,,89,6237,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,77,,22,Car - Windshield,B,22,,,50,4744,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,78,,64,Maze - Election,U,64,,,13,2708,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,79,,74,Lease - Toil,U,74,,,7,4672,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,80,,58,Own - Have,S,58,,,95,6800,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,81,,77,Temperature - Morning,U,77,,,46,3863,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,82,,15,Incense - Smell,F,15,,,77,3586,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,83,,38,Honest - Truthful,B,38,,,100,2409,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,84,,27,Even - Revenge,B,27,,,93,6672,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,85,,80,Charm - Vehicle,U,80,,,3,3262,,,,,StudyProc5
D_JOL B 2,130,1,BlockProc2,Block2,86,,,Deciet - Cheat,,1,,,,,,,,,StudyProc6
D_JOL B 2,130,1,BlockProc2,Block2,87,,,Deaf - Hear,,3,,,,,,,,,StudyProc6
D_JOL B 2,130,1,BlockProc2,Block2,88,,,Magician - Magic,,4,,,,,,,,,StudyProc6
D_JOL B 2,130,1,BlockProc2,Block2,89,,,Contest - Competition,,5,,,,,,,,,StudyProc6
D_JOL B 2,130,1,BlockProc2,Block2,90,,,Mind - Matter,,2,,,,,,,,,StudyProc6
D_JOL B 2,130,1,BlockProc2,Block2,91,,,Dine - ?,,16,,,,,,,eat,8285,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,92,,,Wrist - ?,,45,,,,,,,braclet,3776,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,93,,,Pop - ?,,28,,,,,,,popcorn,9191,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,94,,,Mason - ?,,43,,,,,,,jar,2118,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,95,,,Even - ?,,27,,,,,,,revenge,2456,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,96,,,Bird - ?,,24,,,,,,,peacock,12868,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,97,,,Feud - ?,,18,,,,,,,beef,6808,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,98,,,Detective - ?,,5,,,,,,,mystery,2982,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,99,,,Adjourn - ?,,6,,,,,,,end,1662,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,100,,,Car - ?,,22,,,,,,,windshield,5194,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,101,,,Shears - ?,,17,,,,,,,siccors,2361,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,102,,,Glass - ?,,32,,,,,,,breakable,3361,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,103,,,Scalp - ?,,10,,,,,,,hair,8338,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,104,,,Fuzzy - ?,,73,,,,,,,memory,10418,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,105,,,Dead - ?,,33,,,,,,,coffin,3952,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,106,,,Loan - ?,,76,,,,,,,sign,2521,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,107,,,Fruit - ?,,29,,,,,,,strawberry,6529,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,108,,,Document - ?,,14,,,,,,,paper,3796,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,109,,,Cat - ?,,31,,,,,,,panther,3491,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,110,,,Mule - ?,,13,,,,,,,donkey,3134,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,111,,,Moat - ?,,74,,,,,,,meat,3143,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,112,,,Both - ?,,77,,,,,,,together,6704,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,113,,,Mirror - ?,,79,,,,,,,children,6122,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,114,,,Rod - ?,,55,,,,,,,con,2308,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,115,,,Razor - ?,,41,,,,,,,shave,2862,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,116,,,Thread - ?,,26,,,,,,,sew,3684,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,117,,,Clue - ?,,2,,,,,,,game,2263,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,118,,,Turn - ?,,21,,,,,,,around,2635,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,119,,,Element - ?,,46,,,,,,,carbon,7192,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,120,,,Cactus - ?,,3,,,,,,,dessert,9375,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,121,,,Candle - ?,,44,,,,,,,wax,3166,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,122,,,Sleep - ?,,39,,,,,,,nap,1943,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,123,,,Litter - ?,,8,,,,,,,paper,3960,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,124,,,Bad - ?,,23,,,,,,,evil,2745,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,125,,,Stretch - ?,,62,,,,,,,arms,5546,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,126,,,Cake - ?,,71,,,,,,,desert,4355,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,127,,,Cherry - ?,,9,,,,,,,red,14603,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,128,,,Driver - ?,,11,,,,,,,person,4385,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,129,,,Meat - ?,,66,,,,,,,moat,5064,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,130,,,Truth - ?,,53,,,,,,,honest,3100,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,131,,,Own - ?,,58,,,,,,,minr,12687,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,132,,,Gone - ?,,47,,,,,,,away,2258,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,133,,,Name - ?,,72,,,,,,,first,13646,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,134,,,Listen - ?,,69,,,,,,,hear,1771,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,135,,,Water,,48,,,,,,,drink,3995,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,136,,,Fight - ?,,40,,,,,,,feud,3858,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,137,,,Fish - ?,,35,,,,,,,water,2678,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,138,,,Safety - ?,,52,,,,,,,haven,3514,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,139,,,Chop - ?,,12,,,,,,,cut,2852,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,140,,,Crackle - ?,,67,,,,,,,pop,2833,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,141,,,Vehicle - ?,,65,,,,,,,car,2831,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,142,,,Incense - ?,,15,,,,,,,smell,2668,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,143,,,Sun - ?,,60,,,,,,,tan,1816,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,144,,,Earth - ?,,49,,,,,,,ground,8199,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,145,,,Money - ?,,37,,,,,,,banker,4542,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,146,,,Honest - ?,,38,,,,,,,truthful,3927,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,147,,,Star - ?,,25,,,,,,,actress,3705,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,148,,,Alone - ?,,50,,,,,,,lonley,2251,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,149,,,Phone - ?,,54,,,,,,,communication,7047,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,150,,,Main - ?,,80,,,,,,,star,4932,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,151,,,Temperature - ?,,78,,,,,,,morning,2998,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,152,,,Tantrum - ?,,59,,,,,,,temper,2309,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,153,,,Chill - ?,,19,,,,,,,cold,1887,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,154,,,Furry - ?,,7,,,,,,,animals,3235,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,155,,,Flea - ?,,56,,,,,,,dog,2536,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,156,,,Keys - ?,,70,,,,,,,start,2865,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,157,,,Affection - ?,,20,,,,,,,love,1733,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,158,,,Lease - ?,,75,,,,,,,rent,6167,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,159,,,Shoelace - ?,,4,,,,,,,tie,2375,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,160,,,Give - ?,,63,,,,,,,recieve,3767,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,161,,,Shell - ?,,68,,,,,,,turtle,14015,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,162,,,Plane - ?,,34,,,,,,,sky,5405,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,163,,,Extension - ?,,1,,,,,,,long,6363,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,164,,,Loud - ?,,57,,,,,,,hear,6403,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,165,,,Best - ?,,30,,,,,,,favorite,2291,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,166,,,Justice - ?,,61,,,,,,,even,6197,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,167,,,Dry - ?,,51,,,,,,,hot,2228,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,168,,,Maze - ?,,64,,,,,,,runner,5251,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,169,,,Rights - ?,,42,,,,,,,equal,4559,recallproc2
D_JOL B 2,130,1,BlockProc2,Block2,170,,,Baseball - ?,,36,,,,,,,league,3183,recallproc2
D_JOL B 2,130,1,BlockProc1,Block1,1,,,Snow - Ice,,3,,,,,,,,,StudyProc1
D_JOL B 2,130,1,BlockProc1,Block1,2,,,Curtain - Drapes,,2,,,,,,,,,StudyProc1
D_JOL B 2,130,1,BlockProc1,Block1,3,,,Shrimp - Fish,,4,,,,,,,,,StudyProc1
D_JOL B 2,130,1,BlockProc1,Block1,4,,,Haircut-Scissors,,1,,,,,,,,,StudyProc1
D_JOL B 2,130,1,BlockProc1,Block1,5,,,Member - Group,,5,,,,,,,,,StudyProc1
D_JOL B 2,130,1,BlockProc1,Block1,6,80,,King - Vase,U,80,60,1298,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,7,17,,Herd - Cow,F,17,40,3592,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,8,40,,Fire - Blaze,B,40,77,3080,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,9,65,,Soon - Belt,U,65,55,3368,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,10,48,,Kidney - Liver,S,48,70,3396,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,11,43,,Location - Site,S,43,65,3338,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,12,74,,Art - Lion,U,74,34,2411,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,13,64,,Lift - Woman,U,64,20,5124,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,14,23,,Dark - Cave,B,23,60,2836,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,15,1,,Delinquent - Bad,F,1,85,3649,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,16,56,,Past - Future,S,57,90,3391,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,17,36,,Sleep - Drowsy,B,36,59,4871,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,18,68,,Debate - Sight,U,68,10,2978,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,19,25,,Height - Growth,B,25,50,5105,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,20,2,,Digestion - Stomach,F,2,100,3266,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,21,51,,Pop - Soda,S,51,98,2816,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,22,12,,Hygiene - Clean,F,12,89,3892,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,23,16,,Discussion - Talk,F,16,77,4163,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,24,44,,Dump - Waste,S,44,80,5688,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,25,15,,Revolution - War,F,15,88,6256,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,26,67,,Death - Business,U,67,23,1820,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,27,77,,Valley - Add,U,77,2,2526,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,28,78,,Cash - Would,U,78,15,3650,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,29,4,,Chisel - Hammer,F,4,40,3461,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,30,73,,Allow - Tuck,U,73,1,1674,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,31,53,,Bathroom - Toilet,S,53,100,2509,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,32,79,,Hide - Sick,U,79,30,3639,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,33,46,,Architecture - Design,S,46,96,4063,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,34,28,,Math - Division,B,28,80,6414,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,35,22,,Drink - Sip,B,22,67,4521,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,36,26,,Sentence - Word,B,26,53,6350,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,37,57,,Lettuce - Salad,S,56,84,3984,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,38,3,,Wage - Money,F,3,83,7620,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,39,11,,Way - Out,F,11,50,4606,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,40,76,,Sugar - Riddle,U,76,4,2783,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,41,27,,Bug - Wasp,B,27,60,4284,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,42,20,,Tuna -  Fish,F,20,100,2240,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,43,29,,Law - Attorney,B,29,98,3380,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,44,42,,Number - Amount,S,42,68,8387,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,45,39,,Plane - Pilot,B,39,84,6326,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,46,69,,Artery - Bronze,U,69,1,1502,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,47,54,,Choice - Decision,S,54,26,1630,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,48,6,,Hornet - Sting,F,6,77,2504,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,49,47,,Grill -Bar,S,47,69,3365,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,50,70,,Fix - Hand,U,70,53,3984,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,51,59,,Baby - Child,S,59,99,3571,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,52,50,,Blow - Wind,S,50,100,3679,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,53,13,,Bridge - Water,F,13,100,2036,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,54,61,,Pusher - Clutter,U,61,2,3109,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,55,38,,Clothes - Attire,B,38,88,6503,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,56,35,,Hunger - Famine,B,35,92,5097,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,57,8,,Root - Plant,F,8,70,3553,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,58,58,,Honey - Bee,S,58,100,1833,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,59,18,,Credit - Card,F,18,100,1898,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,60,33,,Ball - Racket,B,33,7,3879,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,61,7,,Bitter - Cold,F,7,99,1959,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,62,63,,Park - Hungry,U,63,65,2230,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,63,72,,Happy - Car,U,72,3,1852,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,64,41,,Due - Assignment,S,41,100,3202,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,65,24,,Take - Seize,B,24,100,2248,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,66,52,,Wine - Cheese,S,52,86,4798,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,67,32,,Hot - Chili,B,32,40,3586,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,68,49,,Begin - End,S,49,91,5898,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,69,31,,Key - Latch,B,31,34,4341,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,70,55,,Shoe - Foot,S,55,39,3072,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,71,75,,Strong - Accident,U,75,1,1243,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,72,19,,Orchid - Flower,F,19,69,5888,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,73,66,,Discover - Floor,U,66,5,1911,,,,,,,StudyProc3
D_JOL B 2,130,1,BlockProc1,Block1,74,9,,Swan - Bird,F,9,87,12039,,,,,,,StudyProc3
